OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName,Gender2,Month
2541,10429,10,3,0,30,6,25959.208795071456,77877.62638521436,20s,High-Price,2020-11-27 14:22:00,Friday,14:22:00,2020,Fall,DayTime,I-City,Female,11
2845,10906,20,2,1,40,6,30007.940385763035,60015.88077152607,30s,Medium-Price,2020-11-27 14:24:00,Friday,14:24:00,2020,Fall,DayTime,I-City,Male,11
2470,10879,10,1,0,33,5,30830.231773644897,30830.231773644897,30s,High-Price,2020-11-27 20:27:00,Friday,20:27:00,2020,Fall,PrimeTime,S-City,Female,11
3240,10989,10,2,0,30,4,26032.12285404608,52064.24570809216,20s,High-Price,2020-11-27 20:35:00,Friday,20:35:00,2020,Fall,PrimeTime,K-State,Female,11
2223,10494,10,2,0,28,5,27384.155618385223,54768.311236770445,20s,High-Price,2020-11-27 20:41:00,Friday,20:41:00,2020,Fall,PrimeTime,S-City,Female,11
3266,10456,10,1,0,33,6,35458.16763150234,35458.16763150234,30s,High-Price,2020-11-27 21:07:00,Friday,21:07:00,2020,Fall,PrimeTime,I-City,Female,11
2477,10553,10,1,0,27,6,31823.663012399,31823.663012399,20s,High-Price,2020-11-27 21:37:00,Friday,21:37:00,2020,Fall,PrimeTime,I-City,Female,11
2758,10749,10,1,0,26,7,37645.575427007294,37645.575427007294,20s,High-Price,2020-11-27 21:38:00,Friday,21:38:00,2020,Fall,PrimeTime,T-City,Female,11
2883,10887,20,1,1,24,4,30771.103411661985,30771.103411661985,20s,Medium-Price,2020-11-27 21:47:00,Friday,21:47:00,2020,Fall,PrimeTime,K-State,Male,11
2250,10251,10,1,0,34,7,29863.20284346348,29863.20284346348,30s,High-Price,2020-11-27 23:07:00,Friday,23:07:00,2020,Fall,PrimeTime,T-City,Female,11
2703,10325,20,1,1,27,3,28606.690863519925,28606.690863519925,20s,Medium-Price,2020-11-28 11:10:00,Saturday,11:10:00,2020,Fall,DayTime,P-City,Male,11
2195,10958,10,2,0,39,6,27661.000234828032,55322.000469656065,30s,High-Price,2020-11-28 14:10:00,Saturday,14:10:00,2020,Fall,DayTime,I-City,Female,11
3138,10561,10,1,0,32,4,35917.574994321694,35917.574994321694,30s,High-Price,2020-11-28 18:19:00,Saturday,18:19:00,2020,Fall,DayTime,K-State,Female,11
2841,10381,10,1,0,29,5,32746.831103512683,32746.831103512683,20s,High-Price,2020-11-28 20:02:00,Saturday,20:02:00,2020,Fall,PrimeTime,S-City,Female,11
2796,10635,20,2,1,17,6,26064.105318084068,52128.210636168136,10s,Medium-Price,2020-11-28 20:14:00,Saturday,20:14:00,2020,Fall,PrimeTime,I-City,Male,11
3334,10339,10,2,0,30,6,26108.105857288338,52216.211714576675,20s,High-Price,2020-11-28 20:21:00,Saturday,20:21:00,2020,Fall,PrimeTime,I-City,Female,11
3311,10401,10,1,1,28,5,36284.89568420828,36284.89568420828,20s,High-Price,2020-11-28 20:33:00,Saturday,20:33:00,2020,Fall,PrimeTime,S-City,Male,11
2655,10229,10,2,0,28,7,34716.75748189055,69433.5149637811,20s,High-Price,2020-11-28 21:18:00,Saturday,21:18:00,2020,Fall,PrimeTime,T-City,Female,11
2745,10658,10,1,0,36,1,31592.826007183216,31592.826007183216,30s,High-Price,2020-11-28 21:29:00,Saturday,21:29:00,2020,Fall,PrimeTime,Y-City,Female,11
3384,10309,10,1,0,22,7,37061.49245018294,37061.49245018294,20s,High-Price,2020-11-28 21:42:00,Saturday,21:42:00,2020,Fall,PrimeTime,T-City,Female,11
2721,10286,10,2,0,22,2,21940.456708962418,43880.913417924836,20s,High-Price,2020-11-28 21:50:00,Saturday,21:50:00,2020,Fall,PrimeTime,H-City,Female,11
2830,10288,10,3,0,27,7,20074.950276866904,60224.85083060071,20s,High-Price,2020-11-28 21:53:00,Saturday,21:53:00,2020,Fall,PrimeTime,T-City,Female,11
3238,10512,10,1,0,23,5,35998.03862966565,35998.03862966565,20s,High-Price,2020-11-28 21:56:00,Saturday,21:56:00,2020,Fall,PrimeTime,S-City,Female,11
2665,10118,10,2,0,23,8,27015.687205830905,54031.37441166181,20s,High-Price,2020-11-28 22:04:00,Saturday,22:04:00,2020,Fall,PrimeTime,B-City,Female,11
2789,10465,10,2,0,33,5,25473.82902962403,50947.65805924806,30s,High-Price,2020-11-28 22:04:00,Saturday,22:04:00,2020,Fall,PrimeTime,S-City,Female,11
2496,10415,20,2,1,37,5,26416.326365156663,52832.652730313326,30s,Medium-Price,2020-11-28 22:18:00,Saturday,22:18:00,2020,Fall,PrimeTime,S-City,Male,11
3187,10657,10,1,0,21,5,33615.231480104565,33615.231480104565,20s,High-Price,2020-11-28 22:21:00,Saturday,22:21:00,2020,Fall,PrimeTime,S-City,Female,11
2258,10391,30,1,0,18,6,30270.191193809875,30270.191193809875,10s,Low-Price,2020-11-28 22:32:00,Saturday,22:32:00,2020,Fall,PrimeTime,I-City,Female,11
2151,10301,10,1,0,26,2,41871.56894899358,41871.56894899358,20s,High-Price,2020-11-28 22:43:00,Saturday,22:43:00,2020,Fall,PrimeTime,H-City,Female,11
2465,10332,10,1,0,20,5,34807.24092427459,34807.24092427459,10s,High-Price,2020-11-28 23:56:00,Saturday,23:56:00,2020,Fall,PrimeTime,S-City,Female,11
2442,10153,20,2,1,39,8,29784.771411833284,59569.54282366657,30s,Medium-Price,2020-11-29 13:28:00,Sunday,13:28:00,2020,Fall,DayTime,B-City,Male,11
2610,10759,10,1,0,24,5,33553.128776377845,33553.128776377845,20s,High-Price,2020-11-29 14:44:00,Sunday,14:44:00,2020,Fall,DayTime,S-City,Female,11
3313,10301,10,2,0,26,2,25133.218664875556,50266.43732975111,20s,High-Price,2020-11-29 15:59:00,Sunday,15:59:00,2020,Fall,DayTime,H-City,Female,11
2092,10612,10,2,0,30,6,31901.940832635573,63803.88166527115,20s,High-Price,2020-11-29 16:30:00,Sunday,16:30:00,2020,Fall,DayTime,I-City,Female,11
3220,10605,10,1,0,23,3,22836.5464821018,22836.5464821018,20s,High-Price,2020-11-29 18:58:00,Sunday,18:58:00,2020,Fall,DayTime,P-City,Female,11
3280,10302,20,1,1,23,5,37856.90166198059,37856.90166198059,20s,Medium-Price,2020-11-29 20:02:00,Sunday,20:02:00,2020,Fall,PrimeTime,S-City,Male,11
2514,10336,10,3,0,34,4,26767.020821759073,80301.06246527722,30s,High-Price,2020-11-29 20:04:00,Sunday,20:04:00,2020,Fall,PrimeTime,K-State,Female,11
3059,10645,10,2,0,25,4,35178.79104794906,70357.58209589812,20s,High-Price,2020-11-29 20:08:00,Sunday,20:08:00,2020,Fall,PrimeTime,K-State,Female,11
2732,10344,20,1,1,25,8,31742.950137293883,31742.950137293883,20s,Medium-Price,2020-11-29 20:45:00,Sunday,20:45:00,2020,Fall,PrimeTime,B-City,Male,11
2469,10449,10,1,0,51,6,26342.18734153658,26342.18734153658,50s,High-Price,2020-11-29 20:51:00,Sunday,20:51:00,2020,Fall,PrimeTime,I-City,Female,11
2943,10930,10,1,0,41,5,33266.71586223617,33266.71586223617,40s,High-Price,2020-11-29 20:57:00,Sunday,20:57:00,2020,Fall,PrimeTime,S-City,Female,11
3125,10200,10,1,0,24,5,34577.40950956639,34577.40950956639,20s,High-Price,2020-11-29 20:58:00,Sunday,20:58:00,2020,Fall,PrimeTime,S-City,Female,11
2999,10352,30,2,0,19,6,20337.246692402023,40674.493384804045,10s,Low-Price,2020-11-29 21:05:00,Sunday,21:05:00,2020,Fall,PrimeTime,I-City,Female,11
2051,10469,10,1,0,36,10,37314.06848441861,37314.06848441861,30s,High-Price,2020-11-29 21:44:00,Sunday,21:44:00,2020,Fall,PrimeTime,G-City,Female,11
2886,10858,10,1,0,30,5,31225.534040541974,31225.534040541974,20s,High-Price,2020-11-29 21:54:00,Sunday,21:54:00,2020,Fall,PrimeTime,S-City,Female,11
2740,10498,10,3,0,22,4,23823.737630951906,71471.21289285572,20s,High-Price,2020-11-29 21:56:00,Sunday,21:56:00,2020,Fall,PrimeTime,K-State,Female,11
2862,10100,10,2,0,23,6,31274.914062967706,62549.82812593541,20s,High-Price,2020-11-29 22:34:00,Sunday,22:34:00,2020,Fall,PrimeTime,I-City,Female,11
2392,10276,10,1,0,34,1,28629.97552107444,28629.97552107444,30s,High-Price,2020-11-29 22:36:00,Sunday,22:36:00,2020,Fall,PrimeTime,Y-City,Female,11
2142,10137,10,2,0,24,7,30999.67783529669,61999.35567059338,20s,High-Price,2020-11-29 23:28:00,Sunday,23:28:00,2020,Fall,PrimeTime,T-City,Female,11
2871,10463,10,2,0,31,5,42323.79932077922,84647.59864155843,30s,High-Price,2020-11-29 23:43:00,Sunday,23:43:00,2020,Fall,PrimeTime,S-City,Female,11
2747,10292,30,1,0,19,6,22726.202044220492,22726.202044220492,10s,Low-Price,2020-11-30 10:03:00,Monday,10:03:00,2020,Fall,DayTime,I-City,Female,11
2023,10839,10,1,0,28,3,27975.549752492938,27975.549752492938,20s,High-Price,2020-11-30 13:36:00,Monday,13:36:00,2020,Fall,DayTime,P-City,Female,11
2340,10214,10,1,0,25,5,37799.71165554664,37799.71165554664,20s,High-Price,2020-11-30 15:06:00,Monday,15:06:00,2020,Fall,DayTime,S-City,Female,11
2549,10901,10,1,0,29,6,33776.26396694722,33776.26396694722,20s,High-Price,2020-11-30 16:33:00,Monday,16:33:00,2020,Fall,DayTime,I-City,Female,11
2994,10747,10,2,1,23,6,32165.23782316031,64330.47564632062,20s,High-Price,2020-11-30 17:28:00,Monday,17:28:00,2020,Fall,DayTime,I-City,Male,11
2310,10202,30,3,0,17,4,27323.634600086167,81970.9038002585,10s,Low-Price,2020-11-30 20:07:00,Monday,20:07:00,2020,Fall,PrimeTime,K-State,Female,11
2208,10051,30,3,0,15,6,28012.49498361544,84037.48495084632,10s,Low-Price,2020-11-30 20:30:00,Monday,20:30:00,2020,Fall,PrimeTime,I-City,Female,11
2544,10471,10,1,0,27,3,30605.55727144176,30605.55727144176,20s,High-Price,2020-11-30 20:48:00,Monday,20:48:00,2020,Fall,PrimeTime,P-City,Female,11
2273,10648,20,1,1,43,6,30308.042477525538,30308.042477525538,40s,Medium-Price,2020-11-30 21:39:00,Monday,21:39:00,2020,Fall,PrimeTime,I-City,Male,11
2524,10379,10,2,0,22,5,27021.21396040827,54042.42792081654,20s,High-Price,2020-11-30 22:27:00,Monday,22:27:00,2020,Fall,PrimeTime,S-City,Female,11
2446,10822,10,2,0,55,4,35917.78641876637,71835.57283753275,50s,High-Price,2020-11-30 22:38:00,Monday,22:38:00,2020,Fall,PrimeTime,K-State,Female,11
2414,10537,10,1,0,43,6,31424.129517307774,31424.129517307774,40s,High-Price,2020-11-30 23:06:00,Monday,23:06:00,2020,Fall,PrimeTime,I-City,Female,11
2270,10764,20,2,1,21,4,26719.76169978783,53439.52339957566,20s,Medium-Price,2020-11-30 23:19:00,Monday,23:19:00,2020,Fall,PrimeTime,K-State,Male,11
3335,10679,10,1,0,29,6,34777.94467335473,34777.94467335473,20s,High-Price,2020-11-30 23:55:00,Monday,23:55:00,2020,Fall,PrimeTime,I-City,Female,11
2178,10806,10,1,0,29,5,29912.240433712515,29912.240433712515,20s,High-Price,2020-12-01 13:01:00,Tuesday,13:01:00,2020,Winter,DayTime,S-City,Female,12
2267,10052,10,2,0,39,5,26571.45422301469,53142.90844602938,30s,High-Price,2020-12-01 19:31:00,Tuesday,19:31:00,2020,Winter,PrimeTime,S-City,Female,12
2417,10579,10,1,0,25,6,32558.289110149235,32558.289110149235,20s,High-Price,2020-12-01 20:54:00,Tuesday,20:54:00,2020,Winter,PrimeTime,I-City,Female,12
2559,10487,10,2,0,22,6,30922.137495833154,61844.27499166631,20s,High-Price,2020-12-01 21:39:00,Tuesday,21:39:00,2020,Winter,PrimeTime,I-City,Female,12
2811,10487,10,3,0,22,6,23821.568380915414,71464.70514274624,20s,High-Price,2020-12-01 21:44:00,Tuesday,21:44:00,2020,Winter,PrimeTime,I-City,Female,12
3090,10512,10,1,0,23,5,38169.25551476087,38169.25551476087,20s,High-Price,2020-12-01 22:28:00,Tuesday,22:28:00,2020,Winter,PrimeTime,S-City,Female,12
2865,10383,10,1,0,35,8,26187.16567893078,26187.16567893078,30s,High-Price,2020-12-01 22:31:00,Tuesday,22:31:00,2020,Winter,PrimeTime,B-City,Female,12
2005,10391,30,2,0,18,6,35185.22199834323,70370.44399668646,10s,Low-Price,2020-12-01 22:52:00,Tuesday,22:52:00,2020,Winter,PrimeTime,I-City,Female,12
2441,10156,10,3,0,33,6,26655.825267029988,79967.47580108997,30s,High-Price,2020-12-02 08:08:00,Wednesday,08:08:00,2020,Winter,DayTime,I-City,Female,12
2004,10448,10,1,0,21,7,26379.737707677014,26379.737707677014,20s,High-Price,2020-12-02 10:20:00,Wednesday,10:20:00,2020,Winter,DayTime,T-City,Female,12
2360,10501,10,1,0,26,1,31074.219254087846,31074.219254087846,20s,High-Price,2020-12-02 11:06:00,Wednesday,11:06:00,2020,Winter,DayTime,Y-City,Female,12
3320,10888,10,1,0,32,7,25194.6074894774,25194.6074894774,30s,High-Price,2020-12-02 13:26:00,Wednesday,13:26:00,2020,Winter,DayTime,T-City,Female,12
3048,10042,10,2,0,35,5,28458.599834210498,56917.199668420995,30s,High-Price,2020-12-02 17:24:00,Wednesday,17:24:00,2020,Winter,DayTime,S-City,Female,12
2271,10815,10,1,0,26,7,25878.74870842773,25878.74870842773,20s,High-Price,2020-12-02 21:00:00,Wednesday,21:00:00,2020,Winter,PrimeTime,T-City,Female,12
3324,10790,10,2,0,41,5,28383.516515523632,56767.033031047264,40s,High-Price,2020-12-02 21:38:00,Wednesday,21:38:00,2020,Winter,PrimeTime,S-City,Female,12
2921,10371,20,2,1,50,5,17950.760820370757,35901.521640741514,40s,Medium-Price,2020-12-02 21:48:00,Wednesday,21:48:00,2020,Winter,PrimeTime,S-City,Male,12
2572,10221,10,1,0,22,5,38709.157746057695,38709.157746057695,20s,High-Price,2020-12-02 21:58:00,Wednesday,21:58:00,2020,Winter,PrimeTime,S-City,Female,12
3030,10308,10,1,0,21,5,26391.583745907676,26391.583745907676,20s,High-Price,2020-12-02 22:15:00,Wednesday,22:15:00,2020,Winter,PrimeTime,S-City,Female,12
3272,10653,10,1,0,51,5,33111.89833659206,33111.89833659206,50s,High-Price,2020-12-02 22:16:00,Wednesday,22:16:00,2020,Winter,PrimeTime,S-City,Female,12
3075,10899,20,1,1,27,5,31626.410951807087,31626.410951807087,20s,Medium-Price,2020-12-02 22:39:00,Wednesday,22:39:00,2020,Winter,PrimeTime,S-City,Male,12
3232,10224,10,2,0,25,5,25752.620370679557,51505.24074135911,20s,High-Price,2020-12-02 23:11:00,Wednesday,23:11:00,2020,Winter,PrimeTime,S-City,Female,12
2382,10294,30,1,0,16,1,33480.49144123043,33480.49144123043,10s,Low-Price,2020-12-02 23:11:00,Wednesday,23:11:00,2020,Winter,PrimeTime,Y-City,Female,12
2238,10367,10,1,0,36,2,28149.04791463334,28149.04791463334,30s,High-Price,2020-12-02 23:35:00,Wednesday,23:35:00,2020,Winter,PrimeTime,H-City,Female,12
3080,10092,10,1,0,25,6,33519.305298130035,33519.305298130035,20s,High-Price,2020-12-02 23:39:00,Wednesday,23:39:00,2020,Winter,PrimeTime,I-City,Female,12
2384,10759,10,2,0,24,5,31677.13274594753,63354.26549189506,20s,High-Price,2020-12-02 23:48:00,Wednesday,23:48:00,2020,Winter,PrimeTime,S-City,Female,12
3268,10413,10,1,0,25,5,29259.786376029988,29259.786376029988,20s,High-Price,2020-12-03 08:54:00,Thursday,08:54:00,2020,Winter,DayTime,S-City,Female,12
2247,10974,10,1,1,22,4,41647.18757573741,41647.18757573741,20s,High-Price,2020-12-03 09:04:00,Thursday,09:04:00,2020,Winter,DayTime,K-State,Male,12
2474,10531,10,1,0,34,8,28063.88733538232,28063.88733538232,30s,High-Price,2020-12-03 13:46:00,Thursday,13:46:00,2020,Winter,DayTime,B-City,Female,12
3007,10294,30,2,0,16,1,32075.435219700077,64150.870439400154,10s,Low-Price,2020-12-03 14:21:00,Thursday,14:21:00,2020,Winter,DayTime,Y-City,Female,12
3053,10227,10,2,0,22,4,28496.454634445527,56992.90926889105,20s,High-Price,2020-12-03 14:43:00,Thursday,14:43:00,2020,Winter,DayTime,K-State,Female,12
2177,10867,10,3,0,77,6,24361.591273390444,73084.77382017134,60s+,High-Price,2020-12-03 15:13:00,Thursday,15:13:00,2020,Winter,DayTime,I-City,Female,12
2145,10372,20,2,1,29,7,22272.537445946622,44545.074891893244,20s,Medium-Price,2020-12-03 16:00:00,Thursday,16:00:00,2020,Winter,DayTime,T-City,Male,12
2117,10719,10,1,0,59,7,36067.33123272517,36067.33123272517,50s,High-Price,2020-12-03 16:51:00,Thursday,16:51:00,2020,Winter,DayTime,T-City,Female,12
2924,10447,10,2,0,32,5,32886.474506357,65772.949012714,30s,High-Price,2020-12-03 20:00:00,Thursday,20:00:00,2020,Winter,PrimeTime,S-City,Female,12
2989,10704,20,2,1,22,8,26125.205212814828,52250.410425629656,20s,Medium-Price,2020-12-03 20:18:00,Thursday,20:18:00,2020,Winter,PrimeTime,B-City,Male,12
3009,10225,10,1,0,28,6,44262.226779788696,44262.226779788696,20s,High-Price,2020-12-03 20:25:00,Thursday,20:25:00,2020,Winter,PrimeTime,I-City,Female,12
2130,10629,10,1,0,27,5,37832.25641876462,37832.25641876462,20s,High-Price,2020-12-03 20:57:00,Thursday,20:57:00,2020,Winter,PrimeTime,S-City,Female,12
2633,10103,10,2,0,24,9,22114.865688652248,44229.731377304495,20s,High-Price,2020-12-03 20:57:00,Thursday,20:57:00,2020,Winter,PrimeTime,D-City,Female,12
3096,10749,10,1,0,26,7,28752.733296690716,28752.733296690716,20s,High-Price,2020-12-03 21:27:00,Thursday,21:27:00,2020,Winter,PrimeTime,T-City,Female,12
2286,10158,10,2,0,40,6,27094.087479454396,54188.17495890879,30s,High-Price,2020-12-03 21:31:00,Thursday,21:31:00,2020,Winter,PrimeTime,I-City,Female,12
3031,10828,10,1,0,26,3,35069.32046006548,35069.32046006548,20s,High-Price,2020-12-03 21:37:00,Thursday,21:37:00,2020,Winter,PrimeTime,P-City,Female,12
2060,10812,10,1,0,31,4,31650.921590770464,31650.921590770464,30s,High-Price,2020-12-03 21:39:00,Thursday,21:39:00,2020,Winter,PrimeTime,K-State,Female,12
2945,10855,10,2,0,22,6,32900.592870017026,65801.18574003405,20s,High-Price,2020-12-03 22:18:00,Thursday,22:18:00,2020,Winter,PrimeTime,I-City,Female,12
2509,10800,20,2,1,32,5,29400.514541478547,58801.029082957095,30s,Medium-Price,2020-12-03 22:26:00,Thursday,22:26:00,2020,Winter,PrimeTime,S-City,Male,12
2123,10884,20,2,1,10,2,27608.603259226977,55217.20651845395,10s,Medium-Price,2020-12-03 22:33:00,Thursday,22:33:00,2020,Winter,PrimeTime,H-City,Male,12
2519,10243,10,1,0,30,6,24806.766425103397,24806.766425103397,20s,High-Price,2020-12-03 22:33:00,Thursday,22:33:00,2020,Winter,PrimeTime,I-City,Female,12
2335,10089,10,2,0,33,6,34377.534673439324,68755.06934687865,30s,High-Price,2020-12-03 23:02:00,Thursday,23:02:00,2020,Winter,PrimeTime,I-City,Female,12
2673,10812,10,2,0,31,4,23464.43945431383,46928.87890862766,30s,High-Price,2020-12-03 23:21:00,Thursday,23:21:00,2020,Winter,PrimeTime,K-State,Female,12
3092,10403,20,2,1,35,6,21159.428945899628,42318.857891799256,30s,Medium-Price,2020-12-03 23:23:00,Thursday,23:23:00,2020,Winter,PrimeTime,I-City,Male,12
2160,10585,10,1,0,20,5,37040.53210155684,37040.53210155684,10s,High-Price,2020-12-04 01:33:00,Friday,01:33:00,2020,Winter,DayBreak,S-City,Female,12
3107,10070,10,1,0,38,6,28430.205565500917,28430.205565500917,30s,High-Price,2020-12-04 10:56:00,Friday,10:56:00,2020,Winter,DayTime,I-City,Female,12
2708,10279,10,1,1,25,7,31647.70602730915,31647.70602730915,20s,High-Price,2020-12-04 14:00:00,Friday,14:00:00,2020,Winter,DayTime,T-City,Male,12
3304,10006,10,2,0,25,9,28324.5858394516,56649.1716789032,20s,High-Price,2020-12-04 19:17:00,Friday,19:17:00,2020,Winter,PrimeTime,D-City,Female,12
2597,10395,10,2,0,21,9,27599.818692434535,55199.63738486907,20s,High-Price,2020-12-04 20:04:00,Friday,20:04:00,2020,Winter,PrimeTime,D-City,Female,12
2116,10907,10,1,0,24,5,43054.32018249888,43054.32018249888,20s,High-Price,2020-12-04 20:51:00,Friday,20:51:00,2020,Winter,PrimeTime,S-City,Female,12
3101,10891,30,1,0,18,7,32704.231250945515,32704.231250945515,10s,Low-Price,2020-12-04 21:02:00,Friday,21:02:00,2020,Winter,PrimeTime,T-City,Female,12
2197,10577,20,2,1,32,1,19681.341535748033,39362.68307149607,30s,Medium-Price,2020-12-04 21:07:00,Friday,21:07:00,2020,Winter,PrimeTime,Y-City,Male,12
2397,10306,20,1,1,25,6,38072.18427103563,38072.18427103563,20s,Medium-Price,2020-12-04 21:23:00,Friday,21:23:00,2020,Winter,PrimeTime,I-City,Male,12
2884,10722,10,1,0,35,7,28802.134528385846,28802.134528385846,30s,High-Price,2020-12-04 22:00:00,Friday,22:00:00,2020,Winter,PrimeTime,T-City,Female,12
2859,10037,10,1,0,23,5,32616.526280450067,32616.526280450067,20s,High-Price,2020-12-04 22:48:00,Friday,22:48:00,2020,Winter,PrimeTime,S-City,Female,12
2282,10664,10,2,0,25,5,26596.22158798348,53192.44317596696,20s,High-Price,2020-12-04 23:08:00,Friday,23:08:00,2020,Winter,PrimeTime,S-City,Female,12
2567,10575,10,3,1,33,6,27135.207917421,81405.623752263,30s,High-Price,2020-12-04 23:10:00,Friday,23:10:00,2020,Winter,PrimeTime,I-City,Male,12
2609,10449,10,1,0,51,6,31269.286156552957,31269.286156552957,50s,High-Price,2020-12-05 06:11:00,Saturday,06:11:00,2020,Winter,DayBreak,I-City,Female,12
2077,10771,10,2,0,37,6,33655.39263086972,67310.78526173944,30s,High-Price,2020-12-05 09:58:00,Saturday,09:58:00,2020,Winter,DayTime,I-City,Female,12
2656,10172,30,1,0,12,5,33805.80310585099,33805.80310585099,10s,Low-Price,2020-12-05 11:11:00,Saturday,11:11:00,2020,Winter,DayTime,S-City,Female,12
2042,10486,10,1,0,22,5,35715.62902811321,35715.62902811321,20s,High-Price,2020-12-05 12:29:00,Saturday,12:29:00,2020,Winter,DayTime,S-City,Female,12
2302,10566,10,1,0,39,5,32126.087541622266,32126.087541622266,30s,High-Price,2020-12-05 15:37:00,Saturday,15:37:00,2020,Winter,DayTime,S-City,Female,12
2375,10714,10,2,0,36,5,30753.488030204993,61506.97606040999,30s,High-Price,2020-12-05 16:24:00,Saturday,16:24:00,2020,Winter,DayTime,S-City,Female,12
2127,10411,30,2,0,18,5,30846.247581909138,61692.495163818276,10s,Low-Price,2020-12-05 20:08:00,Saturday,20:08:00,2020,Winter,PrimeTime,S-City,Female,12
2702,10239,10,1,0,24,7,28281.35354828174,28281.35354828174,20s,High-Price,2020-12-05 20:22:00,Saturday,20:22:00,2020,Winter,PrimeTime,T-City,Female,12
2069,10380,20,1,1,27,3,27720.264950756165,27720.264950756165,20s,Medium-Price,2020-12-05 21:03:00,Saturday,21:03:00,2020,Winter,PrimeTime,P-City,Male,12
2396,10331,30,1,0,19,1,33315.38137572077,33315.38137572077,10s,Low-Price,2020-12-05 21:03:00,Saturday,21:03:00,2020,Winter,PrimeTime,Y-City,Female,12
2735,10398,10,2,0,59,6,28285.596984937394,56571.19396987479,50s,High-Price,2020-12-05 21:28:00,Saturday,21:28:00,2020,Winter,PrimeTime,I-City,Female,12
2596,10597,20,1,1,24,3,29899.39030494073,29899.39030494073,20s,Medium-Price,2020-12-05 21:47:00,Saturday,21:47:00,2020,Winter,PrimeTime,P-City,Male,12
2863,10106,10,1,0,23,2,35507.397768689836,35507.397768689836,20s,High-Price,2020-12-05 22:07:00,Saturday,22:07:00,2020,Winter,PrimeTime,H-City,Female,12
3388,10141,10,2,0,20,2,26792.66877454638,53585.33754909276,10s,High-Price,2020-12-05 22:59:00,Saturday,22:59:00,2020,Winter,PrimeTime,H-City,Female,12
2493,10462,20,1,1,51,7,25860.241033181905,25860.241033181905,50s,Medium-Price,2020-12-05 23:44:00,Saturday,23:44:00,2020,Winter,PrimeTime,T-City,Male,12
2949,10930,10,2,0,41,5,29432.22599853423,58864.45199706846,40s,High-Price,2020-12-06 12:13:00,Sunday,12:13:00,2020,Winter,DayTime,S-City,Female,12
2654,10775,10,2,0,28,5,29998.187584126674,59996.37516825335,20s,High-Price,2020-12-06 14:59:00,Sunday,14:59:00,2020,Winter,DayTime,S-City,Female,12
3365,10632,10,2,0,27,1,21927.3624832009,43854.7249664018,20s,High-Price,2020-12-06 18:57:00,Sunday,18:57:00,2020,Winter,DayTime,Y-City,Female,12
3081,10717,10,2,0,29,6,29649.01562503711,59298.03125007422,20s,High-Price,2020-12-06 20:10:00,Sunday,20:10:00,2020,Winter,PrimeTime,I-City,Female,12
3262,10853,10,1,0,47,6,29129.40973135501,29129.40973135501,40s,High-Price,2020-12-06 20:38:00,Sunday,20:38:00,2020,Winter,PrimeTime,I-City,Female,12
3173,10082,20,2,1,25,5,24408.409709489526,48816.81941897905,20s,Medium-Price,2020-12-06 21:04:00,Sunday,21:04:00,2020,Winter,PrimeTime,S-City,Male,12
2893,10396,10,2,0,23,6,24723.666207690872,49447.332415381745,20s,High-Price,2020-12-06 21:30:00,Sunday,21:30:00,2020,Winter,PrimeTime,I-City,Female,12
2050,10661,20,1,1,28,7,36442.92377152467,36442.92377152467,20s,Medium-Price,2020-12-06 21:46:00,Sunday,21:46:00,2020,Winter,PrimeTime,T-City,Male,12
2413,10711,10,2,0,23,5,35994.18154030365,71988.3630806073,20s,High-Price,2020-12-06 22:37:00,Sunday,22:37:00,2020,Winter,PrimeTime,S-City,Female,12
3112,10060,10,2,0,24,4,22638.548528901603,45277.09705780321,20s,High-Price,2020-12-06 22:58:00,Sunday,22:58:00,2020,Winter,PrimeTime,K-State,Female,12
2603,10617,10,2,0,22,7,32571.922952258443,65143.845904516886,20s,High-Price,2020-12-06 23:07:00,Sunday,23:07:00,2020,Winter,PrimeTime,T-City,Female,12
3046,10267,10,2,0,23,3,33046.55084572564,66093.10169145127,20s,High-Price,2020-12-06 23:39:00,Sunday,23:39:00,2020,Winter,PrimeTime,P-City,Female,12
2692,10367,10,2,0,36,2,25621.7674532576,51243.5349065152,30s,High-Price,2020-12-06 23:53:00,Sunday,23:53:00,2020,Winter,PrimeTime,H-City,Female,12
2754,10775,10,1,0,28,5,31208.519353858195,31208.519353858195,20s,High-Price,2020-12-07 09:17:00,Monday,09:17:00,2020,Winter,DayTime,S-City,Female,12
2604,10850,10,1,0,23,6,35140.13334478786,35140.13334478786,20s,High-Price,2020-12-07 11:06:00,Monday,11:06:00,2020,Winter,DayTime,I-City,Female,12
2786,10163,20,1,1,39,4,27775.090561318713,27775.090561318713,30s,Medium-Price,2020-12-07 13:42:00,Monday,13:42:00,2020,Winter,DayTime,K-State,Male,12
2330,10836,10,2,0,32,6,27110.77035205786,54221.54070411572,30s,High-Price,2020-12-07 16:32:00,Monday,16:32:00,2020,Winter,DayTime,I-City,Female,12
2026,10849,10,1,0,21,2,31597.83857663164,31597.83857663164,20s,High-Price,2020-12-07 19:55:00,Monday,19:55:00,2020,Winter,PrimeTime,H-City,Female,12
2968,10097,10,2,0,29,6,28070.353465960532,56140.706931921064,20s,High-Price,2020-12-07 20:09:00,Monday,20:09:00,2020,Winter,PrimeTime,I-City,Female,12
