CustID,Year,Month,count,sum
10240,2021,3,1,54834.4868364453
10240,2021,5,1,78220.46007110449
10240,2021,6,1,73816.83907587196
10240,2021,7,2,77596.51782084105
10240,2021,8,2,81693.79087146469
10240,2021,11,1,58868.78061163068
10241,2020,6,1,31360.143914667904
10241,2020,7,2,134005.11461037915
10241,2020,9,1,76142.12710627353
10241,2020,10,1,35278.511509245494
10241,2021,1,1,32805.26743858682
10241,2021,4,1,34497.745070903264
10241,2021,7,1,51301.809020966524
10241,2021,8,1,60375.247614140455
10241,2021,12,3,129246.07186487886
10242,2020,9,1,34924.16491245727
10242,2021,1,1,30342.830011055536
10242,2021,3,2,100740.95984475728
10242,2021,4,1,55322.79384239044
10242,2021,5,1,32113.632554886044
10242,2021,6,2,102916.67017121086
10242,2021,8,1,55797.773694580785
10242,2021,9,1,50766.75518894057
10242,2021,12,1,32045.868738143155
10243,2020,4,1,58763.236448613854
10243,2020,6,1,31359.00712751145
10243,2020,8,1,26298.852161175353
10243,2020,9,1,38572.882130274826
10243,2020,11,2,87230.29362284759
10243,2020,12,1,65629.45582615884
10243,2021,1,1,32783.01669043105
10243,2021,4,1,58266.88564802388
10243,2021,5,1,58717.493079613065
10243,2021,6,1,41372.549287865244
10243,2021,10,1,31001.289807625588
10244,2020,7,1,82444.49216059559
10244,2020,10,1,31011.362143392817
10244,2021,2,3,109555.40105222915
10244,2021,5,2,90702.64639906821
10244,2021,7,1,34664.301775715656
10244,2021,8,3,139043.51309101784
10244,2021,10,2,108944.7804739363
10245,2020,6,1,30763.688841606974
10245,2020,8,1,29491.091954710715
10245,2020,10,1,39137.62127179279
10245,2020,11,1,41831.86300075513
10245,2021,1,2,109093.3436860109
10245,2021,3,1,50754.8757819604
10245,2021,8,1,39408.54647180454
10245,2021,10,1,56858.40759660519
10245,2021,12,3,121565.02508433608
10246,2020,1,1,28983.60538251196
10246,2020,5,1,35860.92108519347
10246,2020,9,1,67856.67690749533
10246,2020,12,1,52947.80483247717
10246,2021,3,2,63075.656118933846
10246,2021,7,1,47801.94598641839
10246,2021,10,2,77910.43805952524
10247,2020,2,1,47624.73469791193
10247,2020,9,1,63599.11500147966
10247,2020,11,1,37228.69610694484
10247,2021,2,1,46232.56138715598
10247,2021,6,1,30107.975886334938
10247,2021,10,1,67893.52604433238
10247,2021,12,1,61121.587189896316
10248,2020,7,1,45198.707260255615
10248,2021,1,1,27748.07838840023
10248,2021,5,1,35313.389335920336
10248,2021,6,2,90077.94838498729
10248,2021,12,1,51072.57821390718
10249,2020,8,1,25596.116796358023
10249,2020,9,1,85384.31191702643
10249,2020,10,2,72478.63095485696
10249,2021,1,1,57626.83755026699
10249,2021,2,1,29023.65995891337
10249,2021,3,1,40123.72118022418
10249,2021,6,1,32291.252411600442
10249,2021,8,2,102856.70820015302
10249,2021,10,3,125092.42477264185
10249,2021,11,1,30478.796750564405
10250,2020,6,2,94180.18227511257
10250,2020,7,1,29783.959553605637
10250,2020,9,1,52888.64125726913
10250,2020,10,1,37568.941241678185
10250,2020,11,1,32019.453361178195
10250,2020,12,1,37167.58987696658
10250,2021,1,1,47196.86030658613
10250,2021,2,2,137407.5398535592
10250,2021,10,1,28419.92267144724
10250,2021,11,1,55866.441800824
10251,2020,7,1,70733.11848987197
10251,2020,8,1,44077.55966152264
10251,2020,11,2,125233.74766134634
10251,2021,1,2,103380.17166821558
10251,2021,4,1,52684.333613464834
10251,2021,5,1,35829.695427313316
10252,2020,3,1,25728.765472270425
10252,2020,8,1,31585.046680753105
10252,2020,10,1,69675.82292712467
10252,2020,11,1,27523.631488180486
10252,2021,1,1,31327.086626160108
10252,2021,8,1,65331.739291538615
10252,2021,11,1,30790.065597939236
10252,2021,12,2,104404.9649176349
10253,2020,5,1,56036.419904179274
10253,2020,8,2,91636.44883328781
10253,2020,10,1,59487.089451422355
10253,2020,12,2,67151.78928850022
10253,2021,1,2,103392.93066433973
10253,2021,8,1,66173.77829323875
10253,2021,9,1,50281.08053622958
10254,2020,7,1,49679.565026804674
10254,2020,9,1,26076.819095804476
10254,2020,10,2,103598.81437125083
10254,2021,1,1,65601.27639472665
10254,2021,3,1,29584.556272679954
10254,2021,6,1,27681.501485792294
10254,2021,10,1,28870.6376397418
10254,2021,11,1,30090.644067784113
10255,2020,2,1,58891.63903906129
10255,2021,7,1,38592.64627494644
10255,2021,8,1,30114.164138129196
10255,2021,9,1,47088.05167358267
10256,2020,8,1,25692.039169699765
10256,2021,1,1,60719.01952377187
10256,2021,2,1,63248.62797465648
10256,2021,4,1,49121.42873144798
10256,2021,7,1,46571.179267328065
10256,2021,10,4,217154.59139823943
10256,2021,11,1,39500.079227708295
10256,2021,12,1,28466.034836033712
10257,2020,7,4,256704.77795828163
10257,2020,8,1,60909.72405738108
10257,2020,9,1,30506.745039548983
10257,2020,11,1,32986.4116809846
10257,2021,2,1,72959.38565955994
10257,2021,3,1,56165.798012456806
10257,2021,4,1,33249.88325759107
10257,2021,6,1,28470.247088979206
10257,2021,7,1,44224.73455773585
10257,2021,11,1,50550.17820087773
10258,2020,5,1,24344.016153104392
10258,2020,7,2,63674.71257776533
10258,2021,1,2,91919.67234396246
10258,2021,7,1,56794.97329333623
10258,2021,10,1,28362.41250350009
10259,2020,5,1,35017.014476387965
10259,2020,6,1,22984.67258969158
10259,2020,7,2,69061.07966605636
10259,2020,9,1,49891.94235222091
10259,2020,11,1,52012.94193391491
10259,2021,1,1,55014.462578178114
10259,2021,2,1,66998.97900248994
10259,2021,4,1,65514.36166126731
10259,2021,5,1,70352.92513360531
10259,2021,8,1,58534.717684903284
10259,2021,9,2,107367.75454029898
10259,2021,11,2,58382.639375533865
10260,2020,6,1,38048.841943373605
10260,2020,9,1,55648.842099212074
10260,2020,11,1,36532.410919741895
10260,2020,12,1,43755.962954024224
10260,2021,9,1,55688.70648044447
10260,2021,12,1,27707.09544489531
10261,2020,4,1,54177.82298545905
10261,2020,9,1,55068.49454174622
10261,2020,10,2,91360.64264654639
10261,2021,1,1,56676.38152716924
10261,2021,2,1,35829.67577572357
10261,2021,4,1,64789.047866001594
10261,2021,5,3,123067.73268419947
10261,2021,7,2,105592.42495044951
10262,2020,4,1,35801.399166584
10262,2020,5,1,49960.10303193119
10262,2020,10,1,35866.77178326556
10262,2020,11,1,49674.314770179226
10262,2021,6,2,111841.15405101117
10262,2021,7,1,63749.96513716814
10262,2021,9,1,31473.553828193773
10263,2020,5,1,30398.20025981527
10263,2021,3,2,76594.43551766252
10263,2021,5,1,29772.526103993103
10263,2021,6,1,68295.07203405965
10263,2021,10,1,64440.786390317764
10263,2021,11,1,53603.6778556361
10264,2020,2,1,58139.860204881916
10264,2020,5,1,32053.252276854393
10264,2020,7,1,65375.27151008812
10264,2021,2,1,50561.94890066183
10264,2021,5,2,126533.53628288541
10264,2021,6,3,158625.57487490622
10264,2021,11,1,31858.532577125832
10265,2020,2,1,31239.49513394636
10265,2020,9,1,37779.75458743639
10265,2020,10,2,88167.8934561598
10265,2020,11,2,118897.18496273406
10265,2021,1,1,26537.19578143537
10265,2021,2,1,71085.55451000955
10265,2021,3,1,51329.21201412109
10265,2021,5,1,54404.17081991689
10265,2021,6,1,69704.84370642516
10265,2021,7,1,28716.59735753361
10265,2021,10,1,35664.399687537014
10265,2021,11,1,34907.80279908176
10266,2020,10,1,35542.62715305796
10266,2021,5,1,31627.735830017187
10266,2021,7,1,59146.83000280636
10266,2021,12,1,35283.36338773929
10267,2020,9,1,61334.08647602814
10267,2020,12,2,87917.58492234169
10267,2021,2,1,55164.03894736945
10267,2021,3,2,92105.2139956528
10267,2021,5,2,81080.79033376956
10267,2021,6,1,64094.06159274673
10267,2021,7,2,110264.31166758969
10267,2021,10,1,61017.53270189973
10267,2021,12,1,58118.47276101547
10268,2020,2,2,87378.74041298998
10268,2020,11,1,39085.3440580055
10268,2020,12,1,35323.557626487265
10268,2021,4,1,28857.265951859416
10268,2021,5,2,80348.17291313519
10268,2021,8,1,52779.68766744656
10268,2021,11,2,136380.37015827108
10268,2021,12,2,93485.40675936487
10269,2020,3,1,64736.77071899864
10269,2020,6,1,33216.339612388256
10269,2020,7,1,26262.600525658538
10269,2020,10,3,131417.88047428854
10269,2021,1,1,29512.212625201762
10269,2021,2,1,51915.67605500501
10269,2021,3,1,67405.29808341553
10269,2021,4,1,31635.427376555952
10269,2021,5,1,29862.212083320832
10269,2021,7,1,25596.446448441086
10269,2021,8,1,30543.01927473277
10269,2021,9,1,29275.277035413525
10269,2021,12,1,33465.33297784507
10270,2020,4,1,33648.64712428212
10270,2020,11,1,36814.36966212055
10270,2020,12,1,45132.54621911214
10270,2021,2,1,50638.41872569271
10270,2021,6,1,25342.784235377785
10270,2021,7,1,29369.19162255522
10270,2021,9,1,37821.62154837267
10270,2021,11,1,61999.64036000144
10271,2020,6,1,24056.787434270365
10271,2020,9,1,32189.54960997603
10271,2021,1,1,35086.45671100018
10271,2021,3,2,62482.52778948816
10271,2021,6,2,59312.64555091971
10271,2021,10,1,39256.056284306185
10271,2021,12,2,83918.04461551446
10272,2020,7,1,34078.07593169648
10272,2020,11,1,85200.6844144252
10272,2020,12,1,36413.058431965634
10272,2021,1,1,26609.668379885075
10272,2021,4,1,53787.86140721164
10272,2021,5,1,56361.11705063655
10272,2021,9,2,102767.82790832047
10272,2021,11,1,60070.18698119348
10272,2021,12,3,132950.40282305848
10273,2021,2,1,56416.76883245002
10273,2021,3,2,65592.15937451058
10273,2021,4,1,40232.582617502965
10273,2021,5,1,36136.92845210216
10274,2020,6,1,66621.16159434438
10274,2020,12,1,33570.64399348566
10274,2021,12,3,150231.8955731623
10275,2020,2,1,52704.25917399113
10275,2020,7,1,74707.33265880407
10275,2020,11,1,34965.776428434205
10275,2021,1,1,69245.28164311581
10275,2021,3,3,149798.42027180467
10275,2021,9,1,44103.07567108942
10275,2021,12,2,93792.55599730009
10276,2020,10,1,33211.99390688799
10276,2020,11,2,79465.47335283647
10276,2021,1,2,124160.98930405456
10276,2021,5,1,34651.86492200007
10276,2021,9,1,54394.56837942471
10276,2021,10,2,96814.06964389587
10277,2020,4,1,52867.33129732552
10277,2020,7,1,37214.69306878428
10277,2020,8,1,58004.78545463538
10277,2020,10,1,40935.25217619749
10277,2020,12,1,24447.137212198442
10277,2021,1,1,35536.83801128005
10277,2021,7,1,49561.92313014282
10277,2021,9,2,93102.9016761736
10277,2021,11,1,55179.54424094695
10277,2021,12,2,105063.44335512951
10278,2020,11,1,59483.11809759681
10278,2021,1,1,37726.46779148947
10278,2021,2,1,55927.05535993587
10278,2021,3,1,52172.083378666815
10278,2021,8,1,26559.41054957171
10278,2021,10,1,71831.37442283855
10278,2021,11,1,74979.761305732
10279,2020,11,1,37655.819934877036
10279,2020,12,1,33770.55284964097
10279,2021,7,1,98475.22668884444
10279,2021,11,2,80811.6532252416
10280,2020,7,1,24091.63933681056
10280,2020,12,1,31285.433167462703
10280,2021,1,1,28374.903412543063
10280,2021,4,1,37839.93612428691
10280,2021,6,1,27488.857901495703
10280,2021,8,1,43850.801112077126
10280,2021,9,2,63715.50139460513
10280,2021,10,1,27810.271471201206
10280,2021,11,2,55246.06826911888
10280,2021,12,1,43263.44408567008
10281,2020,1,1,67018.52920256888
10281,2020,7,1,56647.78392291261
10281,2020,8,1,48505.73879355385
10281,2020,9,1,53176.070756325214
10281,2020,12,1,30010.943500627545
10281,2021,3,1,27191.611190142747
10281,2021,4,3,136303.12860541136
10281,2021,9,2,100590.85351236055
10281,2021,10,1,50020.64606034261
10281,2021,11,1,33257.814985403675
10282,2020,3,1,32229.65874115198
10282,2020,5,1,43936.35835822024
10282,2020,7,2,90000.31359968673
10282,2020,9,1,66495.42328431662
10282,2020,11,1,36003.99125240725
10282,2021,3,3,180081.76224871527
10282,2021,4,1,30162.46419895913
10282,2021,9,1,54233.13829895132
10282,2021,11,1,48784.59007659156
10282,2021,12,1,50690.3904620134
10283,2020,10,2,98021.53494785988
10283,2020,12,1,31039.194551162705
10283,2021,5,1,33760.383662642926
10283,2021,8,2,94896.99136628787
10283,2021,11,1,31600.206465042684
10284,2020,7,1,32095.83230340813
10284,2020,8,1,55623.20158287256
10284,2020,9,1,38662.882740139845
10284,2020,12,1,54918.11047139855
10284,2021,1,2,101939.74485833691
10284,2021,2,1,34773.747597960086
10284,2021,3,1,55779.55059593705
10284,2021,4,1,37967.92869944872
10284,2021,5,1,34259.71057899084
10284,2021,7,1,33137.582977826256
10284,2021,8,2,68884.79978460466
10284,2021,11,2,75890.81773870398
10285,2020,8,1,59037.54593339694
10285,2020,10,1,25552.69218301173
10285,2021,1,1,33818.40754567289
10285,2021,3,1,40715.9918743413
10285,2021,4,1,25179.214793512867
10285,2021,5,1,27208.585555598762
10285,2021,6,1,54695.749672216254
10285,2021,7,1,55152.73690271922
10285,2021,8,1,58136.864271453036
10285,2021,10,2,89616.42689821837
10286,2020,5,1,39464.20220544701
10286,2020,7,1,34484.37623722388
10286,2020,8,1,53414.283044276955
10286,2020,10,1,26158.302634290823
10286,2020,11,1,43378.42415056207
10286,2020,12,1,35360.02151683331
10286,2021,1,1,64953.60788752111
10286,2021,3,2,67569.66121083814
10286,2021,6,1,62511.0042564777
10286,2021,7,1,31660.336276000624
10287,2020,8,1,29633.196923328942
10287,2021,1,1,26356.678065828648
10287,2021,2,1,62153.973934588634
10287,2021,3,1,57914.020814087286
10287,2021,6,1,28918.473969859842
10287,2021,7,1,28442.31298338486
10287,2021,9,1,66728.71285494667
10287,2021,12,1,55191.14945171729
10288,2020,6,2,54479.67128653277
10288,2020,11,1,62940.256788091
10288,2020,12,1,23681.203732247788
10288,2021,4,1,54109.8178965386
10288,2021,5,1,75376.92923304916
10288,2021,6,2,87008.41147437925
10288,2021,9,1,41650.09673472969
10288,2021,12,1,31786.364627595114
10289,2020,4,1,26897.995018887174
10289,2020,10,1,25614.52114670125
10289,2020,11,1,24255.40509342146
10289,2021,1,1,63311.7737175293
10289,2021,2,1,53616.90864225287
10289,2021,3,2,78567.51855492304
10289,2021,5,3,139736.14658881456
10290,2020,2,1,47727.19371074572
10290,2020,7,1,35828.85191861294
10290,2020,8,2,76594.40034728615
10290,2020,9,1,58918.25632209842
10290,2020,12,1,31723.055856997074
10290,2021,2,1,27663.18109061234
10290,2021,4,2,93945.80593618186
10290,2021,7,1,72457.14599661421
10290,2021,10,2,131085.74996235693
10291,2020,4,1,63833.55252013093
10291,2020,5,1,34832.88872953341
10291,2020,6,2,57956.53703466695
10291,2021,1,1,33294.023711082875
10291,2021,4,1,48706.346414443484
10291,2021,5,1,34678.57613074139
10291,2021,6,2,64590.949789940496
10291,2021,7,1,38754.06885040144
10291,2021,9,1,28582.002734943515
10291,2021,10,1,51155.7252707326
10291,2021,11,2,97106.19056291727
10292,2020,11,1,33384.23928801012
10292,2020,12,1,85991.15431061664
10292,2021,2,2,105582.04026324351
10292,2021,4,3,174077.63906043945
10292,2021,5,3,102894.61689463822
10292,2021,10,2,67288.31503852879
10292,2021,12,1,52447.59175045951
10293,2020,5,1,43957.35137987281
10293,2020,8,1,39739.74164575672
10293,2021,1,1,22623.763771627106
10293,2021,5,1,52872.933706379044
10293,2021,6,1,61886.68284177867
10294,2020,8,2,75419.22751913595
10294,2020,10,1,28794.364184445814
10294,2020,11,1,29626.818457283323
10294,2020,12,2,92701.75175067816
10294,2021,1,1,42509.90896653118
10294,2021,5,2,79863.64287421627
10294,2021,7,1,57440.14024306361
10294,2021,9,1,63569.68970106519
10294,2021,11,1,45783.949901839136
10294,2021,12,2,83000.93197570695
10295,2020,8,1,63150.03159559252
10295,2020,9,1,33389.43526378615
10295,2021,2,2,83145.16808689668
10295,2021,4,1,66457.98451130652
10295,2021,5,1,54873.94858056773
10295,2021,7,1,69509.26952262191
10295,2021,8,1,52731.09844654279
10295,2021,9,2,104604.8711597908
10295,2021,10,1,59468.04264364581
10296,2020,5,1,46956.34047314116
10296,2020,8,1,43334.719970330494
10296,2020,10,1,38473.41986439344
10296,2020,11,1,70582.81969566741
10296,2021,6,2,91648.0623806612
10297,2020,4,1,58938.04735446324
10297,2020,6,1,32787.50305144871
10297,2020,8,1,37272.756929115
10297,2020,11,1,40757.332875155815
10297,2020,12,1,27033.110130594898
10297,2021,6,1,64734.6841016688
10298,2020,4,1,67236.62457280324
10298,2020,9,1,40918.47625497928
10298,2020,10,2,64149.59687095275
10298,2020,12,1,44878.33855159828
10298,2021,2,1,30256.77693634966
10298,2021,3,1,57660.164435468796
10298,2021,5,1,28232.052454541266
10298,2021,7,2,86586.84302440073
10298,2021,8,2,88154.5626094719
10298,2021,9,1,59222.482484518136
10298,2021,12,1,39687.324274564315
10299,2020,7,1,43194.34074155288
10299,2020,8,1,35553.215834224575
10299,2020,12,1,62418.355086525204
10299,2021,1,1,30514.137501459485
10299,2021,3,1,44335.968266814954
10299,2021,4,3,111820.80016721817
10299,2021,6,2,57666.95883852781
10299,2021,8,1,33256.80754070419
10299,2021,11,1,64986.47754006002
10300,2020,1,1,54760.88519395522
10300,2020,3,1,32816.13545862053
10300,2020,8,2,77112.2349795457
10300,2020,10,1,30949.38795743058
10300,2021,1,1,50055.40814177419
10300,2021,2,1,31009.44795694029
10300,2021,4,3,151637.51068990736
10300,2021,8,1,75613.3772213683
10300,2021,10,3,159739.62070508942
10300,2021,12,1,27920.074736564726
10301,2020,1,1,35770.06683749455
10301,2020,8,2,87388.86102007297
10301,2020,11,2,107165.19385045474
10301,2020,12,1,23178.459338245902
10301,2021,1,1,33179.032009963325
10301,2021,6,2,82718.07251743668
10301,2021,9,1,30892.264872065614
10301,2021,11,2,79015.11955796013
10302,2020,2,1,54769.49734227984
10302,2020,11,1,40013.972260797615
10302,2020,12,3,130757.56287681633
10302,2021,1,1,56296.95790833012
10302,2021,3,1,31110.14025930172
10302,2021,4,1,56058.699542347065
10302,2021,5,1,31160.46746652437
10302,2021,6,2,115593.25625239272
10302,2021,7,1,51978.70862067018
10302,2021,10,1,31513.38462648828
10302,2021,12,1,27498.560009986402
10303,2021,2,1,61323.40968875888
10303,2021,5,1,31785.52245419084
10303,2021,7,2,97448.97041989572
10303,2021,9,1,61173.09400689742
10303,2021,12,2,80013.68804243531
10304,2020,3,1,56695.70648225316
10304,2020,7,1,24357.324572371414
10304,2020,9,1,28579.443445275345
10304,2020,10,1,33288.81623535689
10304,2021,1,1,61389.64537379727
10304,2021,4,1,51833.22073365572
10304,2021,6,1,23863.299343755636
10304,2021,12,2,101831.11223744409
10305,2021,1,1,52542.151315974515
10305,2021,9,1,28746.326434963812
10305,2021,10,1,44883.054261634104
10305,2021,12,1,26422.522899049065
10306,2020,2,1,30749.95728782523
10306,2020,3,1,60182.734127656106
10306,2020,6,1,68343.32417561764
10306,2020,7,1,51604.447110868496
10306,2020,8,1,68901.94508438924
10306,2020,12,2,93107.08408362846
10306,2021,3,3,138740.76768877724
10306,2021,5,2,64660.89883379359
10306,2021,6,3,228849.11056971396
10306,2021,7,1,76616.44641022621
10306,2021,12,1,64547.79651460879
10307,2020,5,1,41092.5179320396
10307,2020,12,1,58172.4862528841
10307,2021,2,2,73050.80460807067
10307,2021,6,1,64048.22998734331
10307,2021,8,1,29415.122270296426
10307,2021,11,1,62199.018843477854
10307,2021,12,1,36045.98803683497
10308,2020,2,1,64656.18197407217
10308,2020,8,1,33044.82336283774
10308,2020,12,1,44482.58344524355
10308,2021,2,1,55914.61314480352
10308,2021,3,1,43183.78526978502
10308,2021,4,2,59097.498642494436
10308,2021,8,2,78171.05187405506
10308,2021,10,1,70160.11252584022
10308,2021,11,2,90211.08894668487
10309,2020,11,1,34183.8510410554
10309,2021,1,1,60983.10305212931
10309,2021,4,1,26532.971618070223
10309,2021,8,1,30508.091619660438
10309,2021,12,1,54904.57636133893
10310,2020,7,2,107768.4391478007
10310,2020,9,1,60871.62877278058
10310,2020,10,2,58534.388231416364
10310,2021,1,1,56232.44594971523
10310,2021,2,1,34303.18733352915
10310,2021,4,2,109314.71314686851
10310,2021,6,1,58204.489051750454
10310,2021,7,2,72727.24875058563
10310,2021,10,1,35069.34648176249
10310,2021,11,1,38968.669369204275
10310,2021,12,1,52768.077346550665
10311,2020,3,1,37290.30511941516
10311,2020,5,1,43321.27624389881
10311,2020,7,1,37163.46185398106
10311,2020,10,1,60680.19898082737
10311,2020,11,1,55782.30988402241
10311,2020,12,1,57601.32727700651
10311,2021,2,1,59857.298350497185
10311,2021,3,1,31339.075415225027
10311,2021,6,1,26420.884494403876
10311,2021,8,1,50638.7126250881
10311,2021,12,1,35760.98188727232
10312,2020,8,1,31420.882214900754
10312,2021,6,1,25636.07169390893
10312,2021,9,1,34758.08529181127
10312,2021,10,1,31357.75780962811
10312,2021,11,1,43423.15191802247
10312,2021,12,1,29625.07012587677
10313,2020,2,1,23019.07477930384
10313,2020,4,1,27857.130458321422
10313,2020,9,1,36445.22242737567
10313,2021,1,1,29666.91735491196
10313,2021,4,2,65431.59298454015
10313,2021,5,1,59050.43769671821
10313,2021,6,2,82867.36128086221
10313,2021,7,1,29260.264820262615
10313,2021,8,2,70688.71009873248
10313,2021,9,1,33629.31514103048
10314,2020,3,1,62520.93190075551
10314,2020,4,1,31401.1374972027
10314,2020,11,2,76326.82052580653
10314,2021,4,1,61642.47516389408
10314,2021,7,1,25505.536213485706
10314,2021,8,1,55298.08606761862
10314,2021,9,3,160703.58023171488
10314,2021,10,1,59676.04952920884
10315,2020,9,1,58903.42163776133
10315,2020,11,1,53858.56413036396
10315,2021,1,2,94605.79054618871
10315,2021,2,1,63992.56050619812
10315,2021,3,1,32105.549198544915
10315,2021,5,1,55604.924363603874
10315,2021,6,2,90255.8827681451
10315,2021,8,2,83032.49486390452
10315,2021,11,1,36175.05681186584
10316,2020,5,1,49959.11325876061
10316,2020,6,1,29503.12308464871
10316,2020,8,1,28878.009808467978
10316,2020,12,1,74794.56189028063
10316,2021,1,1,34390.81300304996
10316,2021,3,1,60275.05355621491
10316,2021,5,1,63495.05660007462
10316,2021,6,2,69516.66489021128
10316,2021,12,1,50824.48392062145
10317,2020,3,1,28626.381369719213
10317,2020,4,1,29208.713225070678
10317,2020,7,1,29357.419374660658
10317,2020,11,1,27039.29134697048
10317,2021,1,2,85518.93534646634
10317,2021,2,1,34788.787255373325
10317,2021,6,1,25976.942875028457
10317,2021,7,1,33479.23572641905
10318,2020,1,1,40268.233468858205
10318,2020,9,2,65399.36154283781
10318,2020,11,1,60807.47745417544
10318,2020,12,1,31549.771971612907
10318,2021,1,1,63025.09240160215
10318,2021,2,2,121188.86656780198
10318,2021,5,2,70590.48239934232
10318,2021,9,1,23446.665609764164
10319,2020,2,1,56739.90536243666
10319,2020,3,1,44064.78261325983
10319,2020,7,1,57175.13816589898
10319,2020,10,2,86857.18341291405
10319,2021,4,2,73141.82710520303
10319,2021,7,1,68442.36955279169
10319,2021,9,2,62408.37835043446
10319,2021,12,1,37589.09771020971
10320,2020,1,1,61929.92458934025
10320,2020,6,1,35353.4019638525
10320,2020,10,1,37197.18794245993
10320,2020,11,1,32202.26706059446
10320,2020,12,1,53690.566412609965
10320,2021,1,1,67137.65425048492
10320,2021,2,1,74895.91279453422
10320,2021,4,1,21176.124698273008
10320,2021,7,1,31442.030726099318
10320,2021,9,1,69288.02495661966
10320,2021,10,1,49662.08911369157
10321,2020,1,1,54212.421460599624
10321,2020,9,1,32320.691751828075
10321,2020,10,1,34299.54483451399
10321,2021,3,4,229346.43135075227
10321,2021,4,1,61263.754234377324
10321,2021,6,1,54057.72696316308
10321,2021,9,1,35306.076828526086
10321,2021,10,1,38520.28254304307
10322,2020,4,1,28685.70514154093
10322,2020,9,1,54427.91714849054
10322,2020,10,2,96290.5610420957
10322,2021,2,1,57341.21770790501
10322,2021,3,1,29313.741234290006
10322,2021,4,1,29799.64592712857
10322,2021,6,1,30052.522527245314
10322,2021,7,1,35656.38638669439
10322,2021,11,1,35603.55613212815
10323,2020,3,1,53257.73935865934
10323,2020,4,1,33420.52026272088
10323,2020,9,1,29022.365396055615
10323,2020,11,2,67789.18469913863
10323,2021,1,1,68886.996113862
10323,2021,3,1,54531.11185702487
10323,2021,4,2,63642.13005123669
10323,2021,7,1,34407.157687864186
10323,2021,9,2,118417.36416206506
10324,2020,5,1,52573.669949256626
10324,2020,10,1,31429.472466174957
10324,2020,11,1,23740.868780110595
10324,2021,1,1,40650.11556863868
10324,2021,2,1,45168.87954563563
10324,2021,7,1,63637.30644782948
10324,2021,8,1,62010.877717203504
10324,2021,10,1,23800.235809545236
10324,2021,11,2,74813.49614487049
10324,2021,12,2,99712.29031902617
10325,2020,9,1,34026.860546848846
10325,2020,11,1,55574.851858784736
10325,2021,1,1,33689.4326564115
10325,2021,2,1,32074.724396539412
10325,2021,3,1,32412.980690878794
10325,2021,5,2,70123.00261162667
10325,2021,6,1,58509.65618128991
10325,2021,8,1,75594.4565916719
10325,2021,11,1,31857.23734837357
10326,2020,8,2,88421.33646432674
10326,2020,9,2,120648.40308376457
10326,2020,10,1,64481.443947992164
10326,2020,11,2,95228.3576581714
10326,2020,12,1,62887.80908609494
10326,2021,2,1,23146.174745120243
10326,2021,5,2,90271.15913150481
10326,2021,11,2,75165.08189186078
10327,2020,7,2,98945.44976719079
10327,2020,9,2,139242.5328833362
10327,2021,1,3,93728.51557623787
10327,2021,3,2,84856.17942856875
10327,2021,4,1,31322.58285988507
10327,2021,5,1,32001.49768404017
10327,2021,6,1,29430.016490159112
10327,2021,7,1,29020.65118880617
10327,2021,11,2,106712.96213920158
10327,2021,12,2,68366.00818177775
10328,2020,7,1,33982.452247637935
10328,2020,9,1,55947.11717928582
10328,2020,10,1,41078.74647480775
10328,2021,1,1,52671.7340040393
10328,2021,2,1,48454.66359114371
10328,2021,3,2,79594.49156385151
10328,2021,5,1,28252.079468147527
10328,2021,7,1,58936.96376005405
10328,2021,8,1,53786.34254254198
10328,2021,10,1,62227.9188204267
10329,2020,11,1,30614.316336117754
10329,2021,3,1,36567.41253774282
10329,2021,4,1,50095.94852512926
10329,2021,7,2,76309.89726819881
10329,2021,9,1,30962.328523763907
10329,2021,12,3,158607.11466360238
10330,2020,8,1,34552.81847173916
10330,2021,1,2,95881.16774586838
10330,2021,4,1,71083.61408202889
10330,2021,6,1,60046.26227127624
10330,2021,7,1,58682.181497264784
10330,2021,9,1,30413.967834525403
10330,2021,10,1,70347.1058437766
10330,2021,11,1,30465.118903165912
10330,2021,12,2,94063.15308575945
10331,2020,1,1,32233.98006109719
10331,2020,10,1,31416.230802743477
10331,2020,12,1,62049.2128392295
10331,2021,6,1,54845.02819446758
10331,2021,7,1,62192.89777726487
10331,2021,8,2,60616.73333356199
10331,2021,10,1,34628.675871961284
10331,2021,11,2,79279.81141432561
10331,2021,12,2,63528.73495941496
10332,2020,2,1,50063.28702876193
10332,2020,7,2,61849.175847252496
10332,2020,8,1,38841.414316061964
10332,2020,9,1,51105.85508280138
10332,2020,10,1,52693.18592076021
10332,2020,11,1,51463.18650639281
10332,2021,1,2,60029.6807857946
10332,2021,4,1,56134.679689636614
10332,2021,9,4,141610.33830815874
10332,2021,10,1,66844.49663093576
10332,2021,11,1,72350.93625906328
10333,2020,4,1,26913.351521829558
10333,2020,6,1,33751.23751472528
10333,2021,2,1,36326.90732465718
10333,2021,4,1,38883.1599596406
10333,2021,8,2,97419.61078998767
10333,2021,12,1,35863.104368851345
10334,2020,8,1,44017.83021481722
10334,2020,9,1,48433.85416396281
10334,2020,10,1,54305.944184183245
10334,2021,3,1,32077.322271277942
10334,2021,5,1,43311.979573314195
10334,2021,7,2,97634.0546053007
10335,2020,10,2,83852.35965096507
10335,2021,6,1,59199.668590755646
10335,2021,7,1,36312.74666745476
10336,2020,7,1,23027.555572075395
10336,2020,8,1,25856.338768515227
