OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName,Gender2,Month
3004,10703,10,1,0,32,8,24346.549114047804,24346.549114047804,30s,High-Price,2020-11-19 21:59:00,Thursday,21:59:00,2020,Fall,PrimeTime,B-City,Female,11
3005,10538,10,2,0,24,6,28261.832568083893,56523.66513616779,20s,High-Price,2020-11-18 18:56:00,Wednesday,18:56:00,2020,Fall,DayTime,I-City,Female,11
3006,10858,10,2,0,30,5,34733.125155338035,69466.25031067607,20s,High-Price,2020-11-25 12:30:00,Wednesday,12:30:00,2020,Fall,DayTime,S-City,Female,11
3007,10294,30,2,0,16,1,31276.424253527588,62552.848507055176,10s,Low-Price,2020-12-03 14:21:00,Thursday,14:21:00,2020,Winter,DayTime,Y-City,Female,12
3008,10715,10,1,0,27,6,32241.178591260235,32241.178591260235,20s,High-Price,2020-11-04 23:53:00,Wednesday,23:53:00,2020,Fall,PrimeTime,I-City,Female,11
3009,10225,10,1,0,28,6,34392.56355322084,34392.56355322084,20s,High-Price,2020-12-03 20:25:00,Thursday,20:25:00,2020,Winter,PrimeTime,I-City,Female,12
3010,10708,20,1,1,28,3,21454.29791426999,21454.29791426999,20s,Medium-Price,2020-10-16 23:18:00,Friday,23:18:00,2020,Fall,PrimeTime,P-City,Male,10
3011,10640,10,1,0,17,5,33643.411417623945,33643.411417623945,10s,High-Price,2020-10-06 21:54:00,Tuesday,21:54:00,2020,Fall,PrimeTime,S-City,Female,10
3012,10704,20,2,1,22,8,30915.074555920924,61830.14911184185,20s,Medium-Price,2020-10-23 22:35:00,Friday,22:35:00,2020,Fall,PrimeTime,B-City,Male,10
3013,10726,10,2,0,46,10,31827.186693504864,63654.37338700973,40s,High-Price,2020-12-11 20:59:00,Friday,20:59:00,2020,Winter,PrimeTime,G-City,Female,12
3014,10590,10,1,0,41,7,32503.299082305446,32503.299082305446,40s,High-Price,2020-10-19 13:31:00,Monday,13:31:00,2020,Fall,DayTime,T-City,Female,10
3015,10097,10,1,0,29,6,31644.56620673423,31644.56620673423,20s,High-Price,2020-12-21 20:25:00,Monday,20:25:00,2020,Winter,PrimeTime,I-City,Female,12
3016,10619,10,1,0,20,8,35190.49981677246,35190.49981677246,10s,High-Price,2020-10-12 20:47:00,Monday,20:47:00,2020,Fall,PrimeTime,B-City,Female,10
3017,10006,10,2,0,25,9,27175.417745364535,54350.83549072907,20s,High-Price,2020-11-08 20:52:00,Sunday,20:52:00,2020,Fall,PrimeTime,D-City,Female,11
3018,10278,10,2,0,42,5,29741.559048798405,59483.11809759681,40s,High-Price,2020-11-21 22:15:00,Saturday,22:15:00,2020,Fall,PrimeTime,S-City,Female,11
3019,10169,10,1,0,38,6,31973.581863821655,31973.581863821655,30s,High-Price,2020-11-04 22:12:00,Wednesday,22:12:00,2020,Fall,PrimeTime,I-City,Female,11
3020,10142,20,2,1,22,6,26481.810311552345,52963.62062310469,20s,Medium-Price,2020-11-02 23:23:00,Monday,23:23:00,2020,Fall,PrimeTime,I-City,Male,11
3021,10028,10,1,0,25,5,21797.27692482868,21797.27692482868,20s,High-Price,2020-11-21 03:56:00,Saturday,03:56:00,2020,Fall,DayBreak,S-City,Female,11
3022,10547,10,2,0,43,4,31855.406254363763,63710.812508727526,40s,High-Price,2020-10-19 23:41:00,Monday,23:41:00,2020,Fall,PrimeTime,K-State,Female,10
3023,10385,20,2,1,32,5,27939.767267099705,55879.53453419941,30s,Medium-Price,2020-10-09 11:27:00,Friday,11:27:00,2020,Fall,DayTime,S-City,Male,10
3024,10568,10,1,0,26,5,32592.294863641848,32592.294863641848,20s,High-Price,2020-10-20 22:42:00,Tuesday,22:42:00,2020,Fall,PrimeTime,S-City,Female,10
3025,10762,20,1,1,24,5,39593.31191978253,39593.31191978253,20s,Medium-Price,2020-10-01 20:19:00,Thursday,20:19:00,2020,Fall,PrimeTime,S-City,Male,10
3026,10045,30,2,0,19,5,28527.527243135966,57055.05448627193,10s,Low-Price,2020-12-23 17:09:00,Wednesday,17:09:00,2020,Winter,DayTime,S-City,Female,12
3027,10744,10,1,0,19,5,28291.426266635397,28291.426266635397,10s,High-Price,2020-11-14 13:17:00,Saturday,13:17:00,2020,Fall,DayTime,S-City,Female,11
3028,10177,10,1,0,26,4,38281.69598406508,38281.69598406508,20s,High-Price,2020-12-25 12:36:00,Friday,12:36:00,2020,Winter,DayTime,K-State,Female,12
3029,10368,10,1,0,37,6,29517.73671800155,29517.73671800155,30s,High-Price,2020-10-23 18:57:00,Friday,18:57:00,2020,Fall,DayTime,I-City,Female,10
3030,10308,10,2,0,21,5,22241.291722621776,44482.58344524355,20s,High-Price,2020-12-02 22:15:00,Wednesday,22:15:00,2020,Winter,PrimeTime,S-City,Female,12
3031,10828,10,2,0,26,3,37620.36262448071,75240.72524896142,20s,High-Price,2020-12-03 21:37:00,Thursday,21:37:00,2020,Winter,PrimeTime,P-City,Female,12
3032,10530,10,1,0,25,5,27794.526417158697,27794.526417158697,20s,High-Price,2020-11-18 19:08:00,Wednesday,19:08:00,2020,Fall,PrimeTime,S-City,Female,11
3033,10353,10,1,0,29,5,27131.731548456894,27131.731548456894,20s,High-Price,2020-10-21 22:15:00,Wednesday,22:15:00,2020,Fall,PrimeTime,S-City,Female,10
3034,10505,10,1,0,22,6,36921.62850728714,36921.62850728714,20s,High-Price,2020-11-27 13:34:00,Friday,13:34:00,2020,Fall,DayTime,I-City,Female,11
3035,10737,10,1,0,20,6,30977.287939122158,30977.287939122158,10s,High-Price,2020-12-14 21:18:00,Monday,21:18:00,2020,Winter,PrimeTime,I-City,Female,12
3036,10780,10,2,0,24,5,33748.71714572358,67497.43429144716,20s,High-Price,2020-11-19 23:56:00,Thursday,23:56:00,2020,Fall,PrimeTime,S-City,Female,11
3037,10427,10,1,0,30,1,24074.192671157805,24074.192671157805,20s,High-Price,2020-12-17 12:40:00,Thursday,12:40:00,2020,Winter,DayTime,Y-City,Female,12
3038,10711,10,2,0,23,5,24002.12704223198,48004.25408446396,20s,High-Price,2020-10-16 23:19:00,Friday,23:19:00,2020,Fall,PrimeTime,S-City,Female,10
3039,10211,10,2,0,20,9,30013.749899852584,60027.49979970517,10s,High-Price,2020-10-04 22:38:00,Sunday,22:38:00,2020,Fall,PrimeTime,D-City,Female,10
3040,10802,10,2,0,32,5,25046.42390620838,50092.84781241676,30s,High-Price,2020-12-12 20:02:00,Saturday,20:02:00,2020,Winter,PrimeTime,S-City,Female,12
3041,10052,10,2,0,39,5,27112.70935092472,54225.41870184944,30s,High-Price,2020-11-13 13:30:00,Friday,13:30:00,2020,Fall,DayTime,S-City,Female,11
3042,10437,10,2,0,42,6,25066.908566819337,50133.81713363867,40s,High-Price,2020-11-07 23:44:00,Saturday,23:44:00,2020,Fall,PrimeTime,I-City,Female,11
3043,10838,10,1,0,34,3,33307.61157513369,33307.61157513369,30s,High-Price,2020-12-14 23:02:00,Monday,23:02:00,2020,Winter,PrimeTime,P-City,Female,12
3044,10082,20,1,1,25,5,47158.05077975013,47158.05077975013,20s,Medium-Price,2020-10-07 22:44:00,Wednesday,22:44:00,2020,Fall,PrimeTime,S-City,Male,10
3045,10951,10,1,1,24,6,33712.02488625106,33712.02488625106,20s,High-Price,2020-11-26 10:15:00,Thursday,10:15:00,2020,Fall,DayTime,I-City,Male,11
3046,10267,10,2,0,23,3,26990.490567222125,53980.98113444425,20s,High-Price,2020-12-06 23:39:00,Sunday,23:39:00,2020,Winter,PrimeTime,P-City,Female,12
3047,10205,10,2,0,51,4,32442.032510979123,64884.065021958246,50s,High-Price,2020-11-25 21:10:00,Wednesday,21:10:00,2020,Fall,PrimeTime,K-State,Female,11
3048,10042,10,1,0,35,5,24147.366457906668,24147.366457906668,30s,High-Price,2020-12-02 17:24:00,Wednesday,17:24:00,2020,Winter,DayTime,S-City,Female,12
3049,10466,10,1,0,22,5,24456.224115111407,24456.224115111407,20s,High-Price,2020-10-24 23:40:00,Saturday,23:40:00,2020,Fall,PrimeTime,S-City,Female,10
3050,10928,10,1,0,23,3,33162.17057828977,33162.17057828977,20s,High-Price,2020-10-19 23:48:00,Monday,23:48:00,2020,Fall,PrimeTime,P-City,Female,10
3051,10260,10,2,0,27,10,21877.981477012112,43755.962954024224,20s,High-Price,2020-12-20 23:23:00,Sunday,23:23:00,2020,Winter,PrimeTime,G-City,Female,12
3052,10745,20,1,1,25,6,30237.691064057217,30237.691064057217,20s,Medium-Price,2020-10-27 23:35:00,Tuesday,23:35:00,2020,Fall,PrimeTime,I-City,Male,10
3053,10227,10,1,0,22,4,33400.62831034471,33400.62831034471,20s,High-Price,2020-12-03 14:43:00,Thursday,14:43:00,2020,Winter,DayTime,K-State,Female,12
3054,10427,10,2,0,30,1,24273.280517456267,48546.561034912535,20s,High-Price,2020-12-29 22:21:00,Tuesday,22:21:00,2020,Winter,PrimeTime,Y-City,Female,12
3055,10863,10,2,0,24,4,26248.220499117735,52496.44099823547,20s,High-Price,2020-12-17 21:08:00,Thursday,21:08:00,2020,Winter,PrimeTime,K-State,Female,12
3056,10647,10,2,0,26,3,27018.60754190223,54037.21508380446,20s,High-Price,2020-11-13 21:47:00,Friday,21:47:00,2020,Fall,PrimeTime,P-City,Female,11
3057,10833,10,1,0,27,5,31389.73922051575,31389.73922051575,20s,High-Price,2020-10-15 21:46:00,Thursday,21:46:00,2020,Fall,PrimeTime,S-City,Female,10
3058,10005,20,2,1,25,5,29730.798122783533,59461.59624556707,20s,Medium-Price,2020-11-08 13:33:00,Sunday,13:33:00,2020,Fall,DayTime,S-City,Male,11
3059,10645,10,2,0,25,4,22190.489043135407,44380.978086270814,20s,High-Price,2020-11-29 20:08:00,Sunday,20:08:00,2020,Fall,PrimeTime,K-State,Female,11
3060,10576,10,2,0,33,5,32971.65801790491,65943.31603580982,30s,High-Price,2020-12-10 21:14:00,Thursday,21:14:00,2020,Winter,PrimeTime,S-City,Female,12
3061,10749,10,1,0,26,7,29302.899209949795,29302.899209949795,20s,High-Price,2020-10-16 20:44:00,Friday,20:44:00,2020,Fall,PrimeTime,T-City,Female,10
3062,10449,10,1,0,51,6,30723.21732228254,30723.21732228254,50s,High-Price,2020-12-08 21:42:00,Tuesday,21:42:00,2020,Winter,PrimeTime,I-City,Female,12
3063,10484,10,1,0,51,5,30793.909846980885,30793.909846980885,50s,High-Price,2020-10-31 20:39:00,Saturday,20:39:00,2020,Fall,PrimeTime,S-City,Female,10
3064,10343,20,2,1,36,6,23610.492145505064,47220.98429101013,30s,Medium-Price,2020-11-19 23:00:00,Thursday,23:00:00,2020,Fall,PrimeTime,I-City,Male,11
3065,10991,10,2,0,22,5,31200.69513942599,62401.39027885198,20s,High-Price,2020-10-25 20:24:00,Sunday,20:24:00,2020,Fall,PrimeTime,S-City,Female,10
3066,10488,20,1,1,32,5,31169.328205738235,31169.328205738235,30s,Medium-Price,2020-10-31 22:26:00,Saturday,22:26:00,2020,Fall,PrimeTime,S-City,Male,10
3067,10926,10,2,0,27,9,24492.33894371228,48984.67788742456,20s,High-Price,2020-10-03 23:29:00,Saturday,23:29:00,2020,Fall,PrimeTime,D-City,Female,10
3068,10791,10,1,0,22,6,36970.7012091815,36970.7012091815,20s,High-Price,2020-12-12 23:16:00,Saturday,23:16:00,2020,Winter,PrimeTime,I-City,Female,12
3069,10088,10,1,0,26,7,34726.71863955305,34726.71863955305,20s,High-Price,2020-12-21 21:35:00,Monday,21:35:00,2020,Winter,PrimeTime,T-City,Female,12
3070,10306,20,2,1,25,6,33348.71954076075,66697.4390815215,20s,Medium-Price,2020-12-17 23:36:00,Thursday,23:36:00,2020,Winter,PrimeTime,I-City,Male,12
3071,10795,10,2,0,26,6,25524.16330528055,51048.3266105611,20s,High-Price,2020-12-07 21:54:00,Monday,21:54:00,2020,Winter,PrimeTime,I-City,Female,12
3072,10119,10,1,0,26,7,38144.957912311285,38144.957912311285,20s,High-Price,2020-12-18 21:44:00,Friday,21:44:00,2020,Winter,PrimeTime,T-City,Female,12
3073,10825,10,2,0,30,6,23112.30504838074,46224.61009676148,20s,High-Price,2020-10-21 09:35:00,Wednesday,09:35:00,2020,Fall,DayTime,I-City,Female,10
3074,10140,20,1,1,24,9,30001.10058061213,30001.10058061213,20s,Medium-Price,2020-11-09 22:47:00,Monday,22:47:00,2020,Fall,PrimeTime,D-City,Male,11
3075,10899,20,2,1,27,5,31752.196769714454,63504.39353942891,20s,Medium-Price,2020-12-02 22:39:00,Wednesday,22:39:00,2020,Winter,PrimeTime,S-City,Male,12
3076,10982,10,1,0,33,5,38032.494942978155,38032.494942978155,30s,High-Price,2020-10-15 18:44:00,Thursday,18:44:00,2020,Fall,DayTime,S-City,Female,10
3077,10013,10,2,0,22,6,31671.385660371165,63342.77132074233,20s,High-Price,2020-12-11 22:37:00,Friday,22:37:00,2020,Winter,PrimeTime,I-City,Female,12
3078,10977,10,2,0,31,6,31040.21531888984,62080.43063777968,30s,High-Price,2020-12-29 22:31:00,Tuesday,22:31:00,2020,Winter,PrimeTime,I-City,Female,12
3079,10003,10,1,0,30,5,29942.11974835151,29942.11974835151,20s,High-Price,2020-10-05 23:53:00,Monday,23:53:00,2020,Fall,PrimeTime,S-City,Female,10
3080,10092,10,2,0,25,6,22703.55440744198,45407.10881488396,20s,High-Price,2020-12-02 23:39:00,Wednesday,23:39:00,2020,Winter,PrimeTime,I-City,Female,12
3081,10717,10,1,0,29,6,26658.37577087487,26658.37577087487,20s,High-Price,2020-12-06 20:10:00,Sunday,20:10:00,2020,Winter,PrimeTime,I-City,Female,12
3082,10118,10,2,0,23,8,25588.449292191537,51176.898584383074,20s,High-Price,2020-10-06 22:21:00,Tuesday,22:21:00,2020,Fall,PrimeTime,B-City,Female,10
3083,10122,10,2,0,24,5,26227.59949027883,52455.19898055766,20s,High-Price,2020-11-15 23:20:00,Sunday,23:20:00,2020,Fall,PrimeTime,S-City,Female,11
3084,10634,10,2,0,28,5,26582.539325534137,53165.078651068274,20s,High-Price,2020-12-14 22:48:00,Monday,22:48:00,2020,Winter,PrimeTime,S-City,Female,12
3085,10746,10,1,0,26,5,30968.54448846687,30968.54448846687,20s,High-Price,2020-12-09 20:45:00,Wednesday,20:45:00,2020,Winter,PrimeTime,S-City,Female,12
3086,10036,10,1,1,27,6,27601.031558098322,27601.031558098322,20s,High-Price,2020-11-22 23:08:00,Sunday,23:08:00,2020,Fall,PrimeTime,I-City,Male,11
3087,10641,10,2,0,28,7,26122.02257391758,52244.04514783516,20s,High-Price,2020-12-29 14:11:00,Tuesday,14:11:00,2020,Winter,DayTime,T-City,Female,12
3088,10318,10,1,0,30,5,31549.771971612907,31549.771971612907,20s,High-Price,2020-12-22 20:33:00,Tuesday,20:33:00,2020,Winter,PrimeTime,S-City,Female,12
3089,10078,10,2,0,23,7,16621.486036747912,33242.972073495825,20s,High-Price,2020-10-30 21:44:00,Friday,21:44:00,2020,Fall,PrimeTime,T-City,Female,10
3090,10512,10,1,0,23,5,32294.273797181686,32294.273797181686,20s,High-Price,2020-12-01 22:28:00,Tuesday,22:28:00,2020,Winter,PrimeTime,S-City,Female,12
3091,10614,10,2,0,34,5,25881.907379604425,51763.81475920885,30s,High-Price,2020-12-10 16:43:00,Thursday,16:43:00,2020,Winter,DayTime,S-City,Female,12
3092,10403,20,1,1,35,6,31906.991935979975,31906.991935979975,30s,Medium-Price,2020-12-03 23:23:00,Thursday,23:23:00,2020,Winter,PrimeTime,I-City,Male,12
3093,10932,10,2,1,24,4,22702.375879073836,45404.75175814767,20s,High-Price,2020-10-13 23:06:00,Tuesday,23:06:00,2020,Fall,PrimeTime,K-State,Male,10
3094,10523,10,1,0,34,1,37716.0728677409,37716.0728677409,30s,High-Price,2020-10-14 16:51:00,Wednesday,16:51:00,2020,Fall,DayTime,Y-City,Female,10
3095,10276,10,1,0,34,1,33211.99390688799,33211.99390688799,30s,High-Price,2020-10-29 22:31:00,Thursday,22:31:00,2020,Fall,PrimeTime,Y-City,Female,10
3096,10749,10,2,0,26,7,25545.596382667718,51091.192765335436,20s,High-Price,2020-12-03 21:27:00,Thursday,21:27:00,2020,Winter,PrimeTime,T-City,Female,12
3097,10668,20,1,1,33,5,43008.65043420048,43008.65043420048,30s,Medium-Price,2020-12-24 18:59:00,Thursday,18:59:00,2020,Winter,DayTime,S-City,Male,12
3098,10266,10,1,0,29,5,35542.62715305796,35542.62715305796,20s,High-Price,2020-10-01 13:06:00,Thursday,13:06:00,2020,Fall,DayTime,S-City,Female,10
3099,10625,10,1,0,21,7,31919.03101129312,31919.03101129312,20s,High-Price,2020-10-18 20:59:00,Sunday,20:59:00,2020,Fall,PrimeTime,T-City,Female,10
3100,10423,10,2,0,31,10,21579.523782992845,43159.04756598569,30s,High-Price,2020-10-04 22:44:00,Sunday,22:44:00,2020,Fall,PrimeTime,G-City,Female,10
3101,10891,30,2,0,18,7,23409.67024977458,46819.34049954916,10s,Low-Price,2020-12-04 21:02:00,Friday,21:02:00,2020,Winter,PrimeTime,T-City,Female,12
3102,10781,10,2,0,43,7,32050.96190609925,64101.9238121985,40s,High-Price,2020-10-02 11:39:00,Friday,11:39:00,2020,Fall,DayTime,T-City,Female,10
3103,10752,20,1,1,32,3,34638.76851801705,34638.76851801705,30s,Medium-Price,2020-11-20 21:25:00,Friday,21:25:00,2020,Fall,PrimeTime,P-City,Male,11
3104,10231,10,1,0,44,4,34242.04485103726,34242.04485103726,40s,High-Price,2020-10-11 23:38:00,Sunday,23:38:00,2020,Fall,PrimeTime,K-State,Female,10
3105,10498,10,2,0,22,4,24943.006392948046,49886.01278589609,20s,High-Price,2020-11-26 23:15:00,Thursday,23:15:00,2020,Fall,PrimeTime,K-State,Female,11
3106,10103,10,1,0,24,9,31994.045390942494,31994.045390942494,20s,High-Price,2020-12-31 21:57:00,Thursday,21:57:00,2020,Winter,PrimeTime,D-City,Female,12
3107,10070,10,1,0,38,6,26396.83164590087,26396.83164590087,30s,High-Price,2020-12-04 10:56:00,Friday,10:56:00,2020,Winter,DayTime,I-City,Female,12
3108,10343,20,2,1,36,6,27142.380023554317,54284.76004710863,30s,Medium-Price,2020-12-16 21:57:00,Wednesday,21:57:00,2020,Winter,PrimeTime,I-City,Male,12
3109,10063,10,1,0,42,4,31646.930169355765,31646.930169355765,40s,High-Price,2020-11-25 20:34:00,Wednesday,20:34:00,2020,Fall,PrimeTime,K-State,Female,11
3110,10013,10,2,0,22,6,37512.633028117074,75025.26605623415,20s,High-Price,2020-10-11 22:05:00,Sunday,22:05:00,2020,Fall,PrimeTime,I-City,Female,10
3111,10579,10,1,0,25,6,29582.795900061865,29582.795900061865,20s,High-Price,2020-12-10 23:42:00,Thursday,23:42:00,2020,Winter,PrimeTime,I-City,Female,12
3112,10060,10,1,0,24,4,27536.769803519426,27536.769803519426,20s,High-Price,2020-12-06 22:58:00,Sunday,22:58:00,2020,Winter,PrimeTime,K-State,Female,12
3113,10897,10,1,0,26,6,38596.54474189514,38596.54474189514,20s,High-Price,2020-10-07 21:45:00,Wednesday,21:45:00,2020,Fall,PrimeTime,I-City,Female,10
3114,10498,10,2,0,22,4,26900.39051072653,53800.78102145306,20s,High-Price,2020-11-02 22:59:00,Monday,22:59:00,2020,Fall,PrimeTime,K-State,Female,11
3115,10025,20,1,1,23,6,37546.69135446238,37546.69135446238,20s,Medium-Price,2020-10-14 20:31:00,Wednesday,20:31:00,2020,Fall,PrimeTime,I-City,Male,10
3116,10363,10,1,0,23,5,33136.16242666818,33136.16242666818,20s,High-Price,2020-11-21 12:37:00,Saturday,12:37:00,2020,Fall,DayTime,S-City,Female,11
3117,10734,10,1,0,22,6,30302.26734240623,30302.26734240623,20s,High-Price,2020-11-23 22:25:00,Monday,22:25:00,2020,Fall,PrimeTime,I-City,Female,11
3118,10477,10,2,0,22,7,32014.03989873588,64028.07979747176,20s,High-Price,2020-11-15 22:52:00,Sunday,22:52:00,2020,Fall,PrimeTime,T-City,Female,11
3119,10993,10,2,0,25,5,33279.980377834494,66559.96075566899,20s,High-Price,2020-11-10 22:58:00,Tuesday,22:58:00,2020,Fall,PrimeTime,S-City,Female,11
3120,10133,10,1,0,22,6,32672.65888789393,32672.65888789393,20s,High-Price,2020-12-19 23:57:00,Saturday,23:57:00,2020,Winter,PrimeTime,I-City,Female,12
3121,10969,20,1,1,24,7,24214.85915841665,24214.85915841665,20s,Medium-Price,2020-10-13 23:23:00,Tuesday,23:23:00,2020,Fall,PrimeTime,T-City,Male,10
3122,10403,20,1,1,35,6,33217.7126586137,33217.7126586137,30s,Medium-Price,2020-11-09 16:43:00,Monday,16:43:00,2020,Fall,DayTime,I-City,Male,11
3123,10814,20,2,1,25,10,35452.878341271775,70905.75668254355,20s,Medium-Price,2020-10-11 20:08:00,Sunday,20:08:00,2020,Fall,PrimeTime,G-City,Male,10
3124,10477,10,2,0,22,7,27952.061264160053,55904.122528320106,20s,High-Price,2020-11-13 23:43:00,Friday,23:43:00,2020,Fall,PrimeTime,T-City,Female,11
3125,10200,10,1,0,24,5,25186.576433757728,25186.576433757728,20s,High-Price,2020-11-29 20:58:00,Sunday,20:58:00,2020,Fall,PrimeTime,S-City,Female,11
3126,10585,10,2,0,20,5,29833.73629423388,59667.47258846776,10s,High-Price,2020-10-08 17:43:00,Thursday,17:43:00,2020,Fall,DayTime,S-City,Female,10
3127,10913,10,2,0,34,5,31628.902362322577,63257.80472464515,30s,High-Price,2020-11-23 22:50:00,Monday,22:50:00,2020,Fall,PrimeTime,S-City,Female,11
3128,10599,10,1,0,26,5,26314.029084019352,26314.029084019352,20s,High-Price,2020-10-20 21:27:00,Tuesday,21:27:00,2020,Fall,PrimeTime,S-City,Female,10
3129,10875,20,1,1,24,6,39400.15782273546,39400.15782273546,20s,Medium-Price,2020-12-26 23:02:00,Saturday,23:02:00,2020,Winter,PrimeTime,I-City,Male,12
3130,10080,10,1,0,48,8,35669.69923922004,35669.69923922004,40s,High-Price,2020-10-15 20:53:00,Thursday,20:53:00,2020,Fall,PrimeTime,B-City,Female,10
3131,10896,20,2,1,19,1,29940.782026809204,59881.56405361841,10s,Medium-Price,2020-10-30 19:53:00,Friday,19:53:00,2020,Fall,PrimeTime,Y-City,Male,10
3132,10277,10,2,0,30,8,20467.626088098747,40935.25217619749,20s,High-Price,2020-10-29 23:29:00,Thursday,23:29:00,2020,Fall,PrimeTime,B-City,Female,10
3133,10561,10,2,0,32,4,26967.649931155505,53935.29986231101,30s,High-Price,2020-12-20 22:46:00,Sunday,22:46:00,2020,Winter,PrimeTime,K-State,Female,12
3134,10470,10,2,0,24,7,31519.680750848056,63039.36150169611,20s,High-Price,2020-10-26 21:28:00,Monday,21:28:00,2020,Fall,PrimeTime,T-City,Female,10
3135,10600,10,2,0,30,4,30886.234333134853,61772.468666269706,20s,High-Price,2020-11-15 20:13:00,Sunday,20:13:00,2020,Fall,PrimeTime,K-State,Female,11
3136,10482,30,2,0,18,5,25333.779264843193,50667.55852968639,10s,Low-Price,2020-12-26 14:18:00,Saturday,14:18:00,2020,Winter,DayTime,S-City,Female,12
3137,10323,10,1,0,22,6,33334.08733328863,33334.08733328863,20s,High-Price,2020-11-19 21:01:00,Thursday,21:01:00,2020,Fall,PrimeTime,I-City,Female,11
3138,10561,10,1,0,32,4,35298.99123957865,35298.99123957865,30s,High-Price,2020-11-28 18:19:00,Saturday,18:19:00,2020,Fall,DayTime,K-State,Female,11
3139,10731,10,2,0,28,5,32390.27167240091,64780.54334480182,20s,High-Price,2020-12-31 20:16:00,Thursday,20:16:00,2020,Winter,PrimeTime,S-City,Female,12
3140,10140,20,2,1,24,9,31330.108820456226,62660.21764091245,20s,Medium-Price,2020-12-14 23:05:00,Monday,23:05:00,2020,Winter,PrimeTime,D-City,Male,12
3141,10153,10,2,1,39,8,27885.882018095122,55771.764036190245,30s,High-Price,2020-12-19 20:38:00,Saturday,20:38:00,2020,Winter,PrimeTime,B-City,Male,12
3142,10400,20,2,1,38,6,30121.65134777322,60243.30269554644,30s,Medium-Price,2020-12-22 20:07:00,Tuesday,20:07:00,2020,Winter,PrimeTime,I-City,Male,12
3143,10880,10,1,0,24,6,34571.97606068861,34571.97606068861,20s,High-Price,2020-11-05 20:12:00,Thursday,20:12:00,2020,Fall,PrimeTime,I-City,Female,11
3144,10666,10,1,0,38,3,26009.432629698127,26009.432629698127,30s,High-Price,2020-10-12 23:49:00,Monday,23:49:00,2020,Fall,PrimeTime,P-City,Female,10
3145,10896,20,1,1,19,1,31217.094562394155,31217.094562394155,10s,Medium-Price,2020-12-23 21:12:00,Wednesday,21:12:00,2020,Winter,PrimeTime,Y-City,Male,12
3146,10902,10,2,0,46,5,23077.689466200358,46155.378932400716,40s,High-Price,2020-12-18 20:02:00,Friday,20:02:00,2020,Winter,PrimeTime,S-City,Female,12
3147,10535,10,1,0,37,5,35626.300156399855,35626.300156399855,30s,High-Price,2020-10-06 23:51:00,Tuesday,23:51:00,2020,Fall,PrimeTime,S-City,Female,10
3148,10311,20,2,1,26,6,28800.663638503254,57601.32727700651,20s,Medium-Price,2020-12-13 17:43:00,Sunday,17:43:00,2020,Winter,DayTime,I-City,Male,12
3149,10820,10,1,0,27,7,24864.41269916678,24864.41269916678,20s,High-Price,2020-10-20 20:17:00,Tuesday,20:17:00,2020,Fall,PrimeTime,T-City,Female,10
3150,10163,20,1,1,39,4,21379.412820620608,21379.412820620608,30s,Medium-Price,2020-11-21 23:41:00,Saturday,23:41:00,2020,Fall,PrimeTime,K-State,Male,11
3151,10158,10,1,0,40,6,28343.83194333233,28343.83194333233,30s,High-Price,2020-12-19 23:25:00,Saturday,23:25:00,2020,Winter,PrimeTime,I-City,Female,12
3152,10141,10,1,0,20,2,40680.76949371471,40680.76949371471,10s,High-Price,2020-10-28 22:11:00,Wednesday,22:11:00,2020,Fall,PrimeTime,H-City,Female,10
3153,10301,10,1,0,26,2,23178.459338245902,23178.459338245902,20s,High-Price,2020-12-09 22:37:00,Wednesday,22:37:00,2020,Winter,PrimeTime,H-City,Female,12
3154,10827,10,2,0,28,6,28246.213373872553,56492.42674774511,20s,High-Price,2020-11-07 22:09:00,Saturday,22:09:00,2020,Fall,PrimeTime,I-City,Female,11
3155,10893,10,1,0,25,8,31028.515026354704,31028.515026354704,20s,High-Price,2020-11-09 13:45:00,Monday,13:45:00,2020,Fall,DayTime,B-City,Female,11
3156,10277,10,1,0,30,8,24447.137212198442,24447.137212198442,20s,High-Price,2020-12-24 21:02:00,Thursday,21:02:00,2020,Winter,PrimeTime,B-City,Female,12
3157,10320,10,1,0,25,5,32202.26706059446,32202.26706059446,20s,High-Price,2020-11-01 16:24:00,Sunday,16:24:00,2020,Fall,DayTime,S-City,Female,11
3158,10943,20,2,1,22,2,25959.22423204891,51918.44846409782,20s,Medium-Price,2020-12-19 21:26:00,Saturday,21:26:00,2020,Winter,PrimeTime,H-City,Male,12
3159,10354,10,2,0,20,6,30406.06041370708,60812.12082741416,10s,High-Price,2020-11-21 21:30:00,Saturday,21:30:00,2020,Fall,PrimeTime,I-City,Female,11
3160,10588,10,1,0,24,3,37509.998755598994,37509.998755598994,20s,High-Price,2020-12-20 21:59:00,Sunday,21:59:00,2020,Winter,PrimeTime,P-City,Female,12
3161,10815,10,1,0,26,7,19224.430761829586,19224.430761829586,20s,High-Price,2020-12-07 23:47:00,Monday,23:47:00,2020,Winter,PrimeTime,T-City,Female,12
3162,10351,30,2,0,15,6,27717.02498969345,55434.0499793869,10s,Low-Price,2020-12-07 20:53:00,Monday,20:53:00,2020,Winter,PrimeTime,I-City,Female,12
