OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName
1525,10243,10,3,0,30,6,41600,124800,20s,High-Price,2020-08-10 23:56:21,Wednesday,23:56:21,2020,Summer,PrimeTime,I-City
1526,10834,10,7,0,21,9,38200,267400,20s,High-Price,2020-08-04 22:09:41,Friday,22:09:41,2020,Summer,PrimeTime,D-City
1527,10205,10,7,0,51,4,40300,483600,50s,High-Price,2020-09-08 15:22:30,Monday,15:22:30,2020,Fall,DayTime,K-State
1528,10341,10,9,0,29,5,38700,503100,20s,High-Price,2020-09-12 22:15:35,Saturday,22:15:35,2020,Fall,PrimeTime,S-City
1529,10008,10,3,0,39,7,38700,116100,30s,High-Price,2020-09-13 20:42:40,Friday,20:42:40,2020,Fall,PrimeTime,T-City
1530,10087,10,5,0,36,6,40800,448800,30s,High-Price,2020-08-05 18:27:51,Wednesday,18:27:51,2020,Summer,DayTime,I-City
1531,10813,10,5,0,20,6,41300,206500,10s,High-Price,2020-07-14 23:36:08,Thursday,23:36:08,2020,Summer,PrimeTime,I-City
1532,10761,30,6,0,18,6,17300,103800,10s,Low-Price,2020-07-31 21:58:02,Friday,21:58:02,2020,Summer,PrimeTime,I-City
1533,10208,10,7,0,31,6,40000,280000,30s,High-Price,2020-07-13 18:04:13,Monday,18:04:13,2020,Summer,DayTime,I-City
1534,10033,10,6,0,25,3,40800,244800,20s,High-Price,2020-08-04 18:13:34,Saturday,18:13:34,2020,Summer,DayTime,P-City
1535,10034,20,4,1,17,5,26400,105600,10s,Medium-Price,2020-07-10 18:29:47,Friday,18:29:47,2020,Summer,DayTime,S-City
1536,10334,10,7,0,29,7,43600,1351600,20s,High-Price,2020-08-31 20:07:50,Tuesday,20:07:50,2020,Summer,PrimeTime,T-City
1537,10642,10,3,0,22,6,39400,118200,20s,High-Price,2020-09-08 22:37:31,Sunday,22:37:31,2020,Fall,PrimeTime,I-City
1538,10516,10,8,0,30,5,40000,320000,20s,High-Price,2020-09-12 20:34:24,Friday,20:34:24,2020,Fall,PrimeTime,S-City
1539,10424,30,7,0,16,2,6300,44100,10s,Low-Price,2020-09-22 22:43:19,Tuesday,22:43:19,2020,Fall,PrimeTime,H-City
1540,10249,10,5,0,38,6,37500,187500,30s,High-Price,2020-08-17 16:31:25,Wednesday,16:31:25,2020,Summer,DayTime,I-City
1541,10447,10,10,0,32,5,41300,413000,30s,High-Price,2020-07-04 13:03:03,Friday,13:03:03,2020,Summer,DayTime,S-City
1542,10063,10,3,0,42,4,40300,120900,40s,High-Price,2020-09-28 21:15:20,Monday,21:15:20,2020,Fall,PrimeTime,K-State
1543,10613,20,3,1,30,5,24700,345800,20s,Medium-Price,2020-07-16 20:05:26,Monday,20:05:26,2020,Summer,PrimeTime,S-City
1544,10999,10,2,0,22,8,39400,78800,20s,High-Price,2020-07-31 21:53:06,Tuesday,21:53:06,2020,Summer,PrimeTime,B-City
1545,10284,10,1,0,26,6,42600,42600,20s,High-Price,2020-09-28 23:16:14,Thursday,23:16:14,2020,Fall,PrimeTime,I-City
1546,10955,10,4,0,31,5,41100,164400,30s,High-Price,2020-09-27 23:10:09,Sunday,23:10:09,2020,Fall,PrimeTime,S-City
1547,10611,10,6,1,22,7,41300,247800,20s,High-Price,2020-08-06 21:31:21,Thursday,21:31:21,2020,Summer,PrimeTime,T-City
1548,10366,10,1,0,26,7,37100,519400,20s,High-Price,2020-08-20 22:23:42,Tuesday,22:23:42,2020,Summer,PrimeTime,T-City
1549,10231,10,10,0,44,4,40000,400000,40s,High-Price,2020-08-18 22:21:00,Wednesday,22:21:00,2020,Summer,PrimeTime,K-State
1550,10432,10,2,0,31,4,41900,879900,30s,High-Price,2020-09-13 22:50:27,Sunday,22:50:27,2020,Fall,PrimeTime,K-State
1551,10922,10,1,0,20,5,40800,40800,10s,High-Price,2020-08-21 23:17:16,Friday,23:17:16,2020,Summer,PrimeTime,S-City
1552,10337,20,5,1,35,8,30200,151000,30s,Medium-Price,2020-07-31 14:55:43,Tuesday,14:55:43,2020,Summer,DayTime,B-City
1553,10241,10,5,0,39,8,40000,200000,30s,High-Price,2020-07-27 20:39:01,Sunday,20:39:01,2020,Summer,PrimeTime,B-City
1554,10115,10,8,0,24,6,38400,729600,20s,High-Price,2020-09-05 22:58:51,Thursday,22:58:51,2020,Fall,PrimeTime,I-City
1555,10512,10,7,0,23,5,37200,483600,20s,High-Price,2020-09-17 16:11:19,Monday,16:11:19,2020,Fall,DayTime,S-City
1556,10202,30,8,0,17,4,17300,138400,10s,Low-Price,2020-07-07 23:34:54,Wednesday,23:34:54,2020,Summer,PrimeTime,K-State
1557,10666,10,3,0,38,3,40800,122400,30s,High-Price,2020-08-06 20:31:03,Friday,20:31:03,2020,Summer,PrimeTime,P-City
1558,10449,10,10,0,51,6,40300,403000,50s,High-Price,2020-09-24 22:21:25,Friday,22:21:25,2020,Fall,PrimeTime,I-City
1559,10784,10,6,0,29,4,38000,228000,20s,High-Price,2020-09-21 20:16:46,Thursday,20:16:46,2020,Fall,PrimeTime,K-State
1560,10502,10,7,0,29,8,38700,270900,20s,High-Price,2020-08-07 20:12:41,Monday,20:12:41,2020,Summer,PrimeTime,B-City
1561,10081,10,6,0,30,5,42300,253800,20s,High-Price,2020-07-24 18:59:33,Wednesday,18:59:33,2020,Summer,DayTime,S-City
1562,10747,20,1,1,23,6,23500,23500,20s,Medium-Price,2020-09-28 21:30:35,Friday,21:30:35,2020,Fall,PrimeTime,I-City
1563,10510,10,2,0,23,4,41300,82600,20s,High-Price,2020-07-01 23:24:24,Saturday,23:24:24,2020,Summer,PrimeTime,K-State
1564,10613,20,6,1,30,5,18100,108600,20s,Medium-Price,2020-07-07 20:39:42,Wednesday,20:39:42,2020,Summer,PrimeTime,S-City
1565,10008,10,2,0,39,7,44500,623000,30s,High-Price,2020-07-30 23:46:11,Sunday,23:46:11,2020,Summer,PrimeTime,T-City
1566,10408,10,9,0,31,1,41000,369000,30s,High-Price,2020-08-12 21:20:54,Thursday,21:20:54,2020,Summer,PrimeTime,Y-City
1567,10242,20,3,1,27,5,29500,619500,20s,Medium-Price,2020-09-25 14:24:42,Tuesday,14:24:42,2020,Fall,DayTime,S-City
1568,10297,10,1,0,22,4,39400,39400,20s,High-Price,2020-08-18 22:05:18,Friday,22:05:18,2020,Summer,PrimeTime,K-State
1569,10551,10,9,0,26,5,40300,806000,20s,High-Price,2020-07-14 10:55:22,Wednesday,10:55:22,2020,Summer,DayTime,S-City
1570,10878,10,3,0,30,6,39400,118200,20s,High-Price,2020-09-10 23:59:45,Tuesday,23:59:45,2020,Fall,PrimeTime,I-City
1571,10550,20,4,1,25,5,24700,98800,20s,Medium-Price,2020-09-25 22:16:57,Wednesday,22:16:57,2020,Fall,PrimeTime,S-City
1572,10626,10,7,0,32,5,40800,285600,30s,High-Price,2020-09-03 22:27:05,Thursday,22:27:05,2020,Fall,PrimeTime,S-City
1573,10614,10,5,0,34,5,41900,670400,30s,High-Price,2020-09-21 20:46:30,Wednesday,20:46:30,2020,Fall,PrimeTime,S-City
1574,10453,10,4,0,25,6,40800,163200,20s,High-Price,2020-09-18 17:52:12,Saturday,17:52:12,2020,Fall,DayTime,I-City
1575,10227,10,1,0,22,4,38700,38700,20s,High-Price,2020-08-12 15:52:55,Friday,15:52:55,2020,Summer,DayTime,K-State
1576,10855,10,2,0,22,6,40000,80000,20s,High-Price,2020-08-04 21:32:28,Sunday,21:32:28,2020,Summer,PrimeTime,I-City
1577,10957,10,3,0,33,4,39400,118200,30s,High-Price,2020-07-24 23:50:11,Sunday,23:50:11,2020,Summer,PrimeTime,K-State
1578,10251,10,10,0,34,7,40000,2920000,30s,High-Price,2020-08-06 11:33:39,Thursday,11:33:39,2020,Summer,DayTime,T-City
1579,10306,20,3,1,25,6,26500,79500,20s,Medium-Price,2020-08-11 23:55:21,Wednesday,23:55:21,2020,Summer,PrimeTime,I-City
1580,10543,10,2,0,39,3,40300,80600,30s,High-Price,2020-07-15 21:40:30,Monday,21:40:30,2020,Summer,PrimeTime,P-City
1581,10764,20,6,1,21,4,30200,453000,20s,Medium-Price,2020-09-21 21:26:02,Thursday,21:26:02,2020,Fall,PrimeTime,K-State
1582,10738,10,1,0,26,7,42200,42200,20s,High-Price,2020-08-19 22:54:57,Monday,22:54:57,2020,Summer,PrimeTime,T-City
1583,10476,10,7,0,25,6,41900,293300,20s,High-Price,2020-07-26 21:32:31,Thursday,21:32:31,2020,Summer,PrimeTime,I-City
1584,10328,20,2,1,27,6,23300,46600,20s,Medium-Price,2020-07-09 19:47:46,Wednesday,19:47:46,2020,Summer,PrimeTime,I-City
1585,10718,10,4,0,21,4,41000,164000,20s,High-Price,2020-09-28 20:00:14,Monday,20:00:14,2020,Fall,PrimeTime,K-State
1586,10730,10,2,0,31,6,39400,433400,30s,High-Price,2020-09-30 20:54:17,Tuesday,20:54:17,2020,Fall,PrimeTime,I-City
1587,10422,20,3,1,38,5,29500,590000,30s,Medium-Price,2020-08-24 01:16:49,Wednesday,01:16:49,2020,Summer,DayBreak,S-City
1588,10928,10,4,0,23,3,37400,149600,20s,High-Price,2020-08-10 22:34:00,Thursday,22:34:00,2020,Summer,PrimeTime,P-City
1589,10741,10,1,0,31,7,41000,41000,30s,High-Price,2020-08-17 23:20:05,Tuesday,23:20:05,2020,Summer,PrimeTime,T-City
1590,10251,10,8,0,34,7,38200,305600,30s,High-Price,2020-07-21 22:00:14,Wednesday,22:00:14,2020,Summer,PrimeTime,T-City
1591,10946,30,6,0,11,6,12300,73800,10s,Low-Price,2020-08-20 22:12:16,Tuesday,22:12:16,2020,Summer,PrimeTime,I-City
1592,10944,10,6,0,36,5,38000,228000,30s,High-Price,2020-07-23 21:28:00,Saturday,21:28:00,2020,Summer,PrimeTime,S-City
1593,10310,10,8,0,28,6,36800,294400,20s,High-Price,2020-07-22 13:26:43,Saturday,13:26:43,2020,Summer,DayTime,I-City
1594,10616,20,6,1,25,5,24700,148200,20s,Medium-Price,2020-07-26 13:54:47,Saturday,13:54:47,2020,Summer,DayTime,S-City
1595,10649,10,6,0,23,5,40200,241200,20s,High-Price,2020-07-03 22:09:57,Saturday,22:09:57,2020,Summer,PrimeTime,S-City
1596,10787,10,8,0,30,8,40100,962400,20s,High-Price,2020-08-10 18:32:26,Sunday,18:32:26,2020,Summer,DayTime,B-City
1597,10981,10,4,0,28,9,40200,160800,20s,High-Price,2020-09-20 23:46:39,Sunday,23:46:39,2020,Fall,PrimeTime,D-City
1598,10026,20,10,1,28,5,22800,615600,20s,Medium-Price,2020-07-08 22:51:57,Wednesday,22:51:57,2020,Summer,PrimeTime,S-City
1599,10424,30,9,0,16,2,12300,110700,10s,Low-Price,2020-09-15 20:08:17,Thursday,20:08:17,2020,Fall,PrimeTime,H-City
1600,10990,10,2,0,19,7,41300,82600,10s,High-Price,2020-07-12 19:12:10,Thursday,19:12:10,2020,Summer,PrimeTime,T-City
1601,10259,10,3,0,30,4,41300,123900,20s,High-Price,2020-07-09 22:56:43,Thursday,22:56:43,2020,Summer,PrimeTime,K-State
1602,10489,10,4,0,26,5,41300,165200,20s,High-Price,2020-07-10 23:57:41,Friday,23:57:41,2020,Summer,PrimeTime,S-City
1603,10691,20,3,1,51,6,32100,96300,50s,Medium-Price,2020-08-11 22:30:23,Thursday,22:30:23,2020,Summer,PrimeTime,I-City
1604,10210,10,2,0,28,4,41300,82600,20s,High-Price,2020-08-08 22:08:45,Wednesday,22:08:45,2020,Summer,PrimeTime,K-State
1605,10617,10,1,0,22,7,38000,38000,20s,High-Price,2020-09-11 23:57:09,Sunday,23:57:09,2020,Fall,PrimeTime,T-City
1606,10616,20,2,1,25,5,29300,58600,20s,Medium-Price,2020-09-10 21:22:20,Monday,21:22:20,2020,Fall,PrimeTime,S-City
1607,10610,10,9,0,24,5,40800,775200,20s,High-Price,2020-09-02 23:43:25,Thursday,23:43:25,2020,Fall,PrimeTime,S-City
1608,10004,20,1,1,24,7,26500,26500,20s,Medium-Price,2020-08-27 14:57:32,Sunday,14:57:32,2020,Summer,DayTime,T-City
1609,10027,10,7,0,26,10,38700,464400,20s,High-Price,2020-07-14 14:26:10,Wednesday,14:26:10,2020,Summer,DayTime,G-City
1610,10438,10,4,0,30,3,38700,154800,20s,High-Price,2020-09-01 23:14:02,Friday,23:14:02,2020,Fall,PrimeTime,P-City
1611,10112,10,3,0,23,6,39400,591000,20s,High-Price,2020-09-30 21:21:37,Monday,21:21:37,2020,Fall,PrimeTime,I-City
1612,10985,10,6,0,23,5,38000,228000,20s,High-Price,2020-07-18 23:35:33,Saturday,23:35:33,2020,Summer,PrimeTime,S-City
1613,10192,10,2,0,22,4,38700,77400,20s,High-Price,2020-09-28 23:11:09,Monday,23:11:09,2020,Fall,PrimeTime,K-State
1614,10256,20,10,1,31,6,29300,293000,30s,Medium-Price,2020-08-23 13:22:13,Monday,13:22:13,2020,Summer,DayTime,I-City
1615,10370,20,9,1,24,5,31700,285300,20s,Medium-Price,2020-09-25 13:46:06,Friday,13:46:06,2020,Fall,DayTime,S-City
1616,10479,20,10,1,24,5,31700,317000,20s,Medium-Price,2020-09-01 14:04:07,Tuesday,14:04:07,2020,Fall,DayTime,S-City
1617,10628,10,2,1,20,6,42400,1780800,10s,High-Price,2020-08-04 21:24:11,Monday,21:24:11,2020,Summer,PrimeTime,I-City
1618,10442,20,7,1,27,4,22800,159600,20s,Medium-Price,2020-07-21 20:26:06,Tuesday,20:26:06,2020,Summer,PrimeTime,K-State
1619,10066,10,9,0,32,5,40100,721800,30s,High-Price,2020-08-18 17:38:08,Friday,17:38:08,2020,Summer,DayTime,S-City
1620,10619,10,10,0,20,8,39400,394000,10s,High-Price,2020-09-05 14:34:31,Sunday,14:34:31,2020,Fall,DayTime,B-City
1621,10851,10,2,0,28,9,40000,80000,20s,High-Price,2020-09-12 23:07:50,Tuesday,23:07:50,2020,Fall,PrimeTime,D-City
1622,10328,10,5,1,27,6,42400,212000,20s,High-Price,2020-09-26 21:03:26,Saturday,21:03:26,2020,Fall,PrimeTime,I-City
1623,10684,10,10,0,20,6,41200,535600,10s,High-Price,2020-07-23 18:32:00,Sunday,18:32:00,2020,Summer,DayTime,I-City
1624,10582,10,7,0,24,5,40000,560000,20s,High-Price,2020-07-21 23:40:14,Tuesday,23:40:14,2020,Summer,PrimeTime,S-City
1625,10827,10,1,0,28,6,40300,40300,20s,High-Price,2020-07-12 22:57:51,Monday,22:57:51,2020,Summer,PrimeTime,I-City
1626,10425,10,1,0,38,3,38000,38000,30s,High-Price,2020-08-25 21:45:08,Tuesday,21:45:08,2020,Summer,PrimeTime,P-City
1627,10614,10,6,0,34,5,38400,499200,30s,High-Price,2020-07-04 21:14:51,Thursday,21:14:51,2020,Summer,PrimeTime,S-City
1628,10660,10,4,0,23,4,40100,160400,20s,High-Price,2020-07-07 23:19:16,Sunday,23:19:16,2020,Summer,PrimeTime,K-State
1629,10035,10,1,0,29,2,40300,40300,20s,High-Price,2020-08-03 22:10:31,Sunday,22:10:31,2020,Summer,PrimeTime,H-City
1630,10214,10,8,0,25,5,40000,320000,20s,High-Price,2020-08-03 22:04:32,Tuesday,22:04:32,2020,Summer,PrimeTime,S-City
1631,10997,10,7,0,22,6,40300,282100,20s,High-Price,2020-07-27 20:17:35,Tuesday,20:17:35,2020,Summer,PrimeTime,I-City
1632,10089,10,3,0,33,6,40300,1249300,30s,High-Price,2020-08-18 20:35:54,Sunday,20:35:54,2020,Summer,PrimeTime,I-City
1633,10607,10,8,0,25,5,41300,330400,20s,High-Price,2020-07-18 20:37:41,Thursday,20:37:41,2020,Summer,PrimeTime,S-City
1634,10706,10,5,0,25,5,41900,209500,20s,High-Price,2020-07-26 23:46:09,Friday,23:46:09,2020,Summer,PrimeTime,S-City
1635,10641,10,5,0,28,7,41000,1271000,20s,High-Price,2020-07-06 21:21:50,Wednesday,21:21:50,2020,Summer,PrimeTime,T-City
1636,10217,10,1,0,23,5,38700,1393200,20s,High-Price,2020-07-14 13:18:21,Thursday,13:18:21,2020,Summer,DayTime,S-City
1637,10366,10,9,0,26,7,41600,499200,20s,High-Price,2020-07-24 14:17:09,Friday,14:17:09,2020,Summer,DayTime,T-City
1638,10816,20,5,1,34,6,31700,158500,30s,Medium-Price,2020-08-01 23:08:46,Wednesday,23:08:46,2020,Summer,PrimeTime,I-City
1639,10889,10,10,1,23,5,43100,560300,20s,High-Price,2020-07-05 20:11:55,Monday,20:11:55,2020,Summer,PrimeTime,S-City
1640,10517,10,3,1,28,6,41300,123900,20s,High-Price,2020-07-13 23:35:09,Friday,23:35:09,2020,Summer,PrimeTime,I-City
1641,10065,10,7,0,22,5,40000,280000,20s,High-Price,2020-09-24 23:47:01,Saturday,23:47:01,2020,Fall,PrimeTime,S-City
1642,10421,20,8,1,27,6,31700,348700,20s,Medium-Price,2020-07-04 20:39:12,Sunday,20:39:12,2020,Summer,PrimeTime,I-City
1643,10573,20,1,1,33,5,22800,22800,30s,Medium-Price,2020-09-19 19:03:38,Wednesday,19:03:38,2020,Fall,PrimeTime,S-City
1644,10691,20,6,1,51,6,26500,397500,50s,Medium-Price,2020-08-06 23:43:50,Saturday,23:43:50,2020,Summer,PrimeTime,I-City
1645,10184,10,7,0,21,8,38400,422400,20s,High-Price,2020-09-20 20:52:22,Monday,20:52:22,2020,Fall,PrimeTime,B-City
1646,10469,10,1,0,36,10,38700,38700,30s,High-Price,2020-09-12 21:52:06,Monday,21:52:06,2020,Fall,PrimeTime,G-City
1647,10837,10,6,1,24,5,42400,254400,20s,High-Price,2020-09-27 23:43:44,Monday,23:43:44,2020,Fall,PrimeTime,S-City
1648,10774,10,3,1,27,6,41300,123900,20s,High-Price,2020-07-20 22:24:06,Wednesday,22:24:06,2020,Summer,PrimeTime,I-City
1649,10702,10,2,0,25,6,40800,81600,20s,High-Price,2020-08-31 18:21:15,Thursday,18:21:15,2020,Summer,DayTime,I-City
1650,10463,10,6,0,31,5,40800,244800,30s,High-Price,2020-07-31 21:01:28,Tuesday,21:01:28,2020,Summer,PrimeTime,S-City
1651,10023,30,6,0,19,5,14500,159500,10s,Low-Price,2020-08-10 21:30:20,Wednesday,21:30:20,2020,Summer,PrimeTime,S-City
1652,10976,10,1,0,19,5,41000,41000,10s,High-Price,2020-09-20 23:33:40,Tuesday,23:33:40,2020,Fall,PrimeTime,S-City
1653,10084,10,1,0,35,9,38700,38700,30s,High-Price,2020-09-23 23:47:51,Sunday,23:47:51,2020,Fall,PrimeTime,D-City
1654,10845,10,2,0,23,5,41000,82000,20s,High-Price,2020-09-03 20:55:52,Monday,20:55:52,2020,Fall,PrimeTime,S-City
1655,10318,10,4,0,30,5,41000,164000,20s,High-Price,2020-09-25 23:07:39,Sunday,23:07:39,2020,Fall,PrimeTime,S-City
1656,10168,10,9,0,34,5,42300,380700,30s,High-Price,2020-07-04 22:21:53,Saturday,22:21:53,2020,Summer,PrimeTime,S-City
1657,10801,30,5,0,19,9,13400,67000,10s,Low-Price,2020-07-01 20:32:27,Sunday,20:32:27,2020,Summer,PrimeTime,D-City
1658,10698,10,1,0,28,5,41100,41100,20s,High-Price,2020-07-06 21:52:39,Wednesday,21:52:39,2020,Summer,PrimeTime,S-City
1659,10031,10,2,0,31,5,38400,76800,30s,High-Price,2020-09-20 20:21:05,Friday,20:21:05,2020,Fall,PrimeTime,S-City
1660,10341,10,3,0,29,5,43600,130800,20s,High-Price,2020-07-21 21:29:29,Thursday,21:29:29,2020,Summer,PrimeTime,S-City
1661,10405,10,3,1,15,5,43900,131700,10s,High-Price,2020-08-30 22:17:06,Wednesday,22:17:06,2020,Summer,PrimeTime,S-City
1662,10443,10,5,0,42,6,37100,964600,40s,High-Price,2020-07-14 21:56:18,Saturday,21:56:18,2020,Summer,PrimeTime,I-City
1663,10582,10,2,0,24,5,37100,74200,20s,High-Price,2020-07-30 13:17:57,Monday,13:17:57,2020,Summer,DayTime,S-City
1664,10459,10,6,0,22,7,38700,232200,20s,High-Price,2020-08-22 12:18:07,Saturday,12:18:07,2020,Summer,DayTime,T-City
1665,10345,10,1,0,23,4,38700,38700,20s,High-Price,2020-08-07 22:26:09,Tuesday,22:26:09,2020,Summer,PrimeTime,K-State
1666,10204,10,4,0,32,6,40000,160000,30s,High-Price,2020-09-26 22:13:45,Monday,22:13:45,2020,Fall,PrimeTime,I-City
1667,10918,10,4,0,23,4,40300,483600,20s,High-Price,2020-08-25 09:22:29,Saturday,09:22:29,2020,Summer,DayTime,K-State
1668,10253,10,10,0,35,6,39400,551600,30s,High-Price,2020-08-01 22:29:49,Thursday,22:29:49,2020,Summer,PrimeTime,I-City
1669,10327,10,5,0,19,10,41300,206500,10s,High-Price,2020-07-26 11:06:36,Monday,11:06:36,2020,Summer,DayTime,G-City
1670,10706,10,4,0,25,5,41600,166400,20s,High-Price,2020-08-07 22:44:12,Saturday,22:44:12,2020,Summer,PrimeTime,S-City
1671,10437,10,7,0,42,6,41000,451000,40s,High-Price,2020-08-08 17:57:37,Thursday,17:57:37,2020,Summer,DayTime,I-City
1672,10526,30,3,0,17,5,2500,7500,10s,Low-Price,2020-08-10 20:31:25,Tuesday,20:31:25,2020,Summer,PrimeTime,S-City
1673,10848,20,4,1,36,7,26400,105600,30s,Medium-Price,2020-09-28 15:00:52,Tuesday,15:00:52,2020,Fall,DayTime,T-City
1674,10624,10,9,1,22,6,41000,369000,20s,High-Price,2020-07-30 10:57:29,Friday,10:57:29,2020,Summer,DayTime,I-City
1675,10812,10,1,0,31,4,40000,2480000,30s,High-Price,2020-07-05 21:28:19,Friday,21:28:19,2020,Summer,PrimeTime,K-State
1676,10982,10,4,0,33,5,38200,152800,30s,High-Price,2020-08-22 23:24:53,Wednesday,23:24:53,2020,Summer,PrimeTime,S-City
1677,10836,10,5,0,32,6,38700,193500,30s,High-Price,2020-08-28 13:16:12,Wednesday,13:16:12,2020,Summer,DayTime,I-City
1678,10222,10,3,0,54,4,40000,120000,50s,High-Price,2020-07-03 21:15:55,Friday,21:15:55,2020,Summer,PrimeTime,K-State
1679,10010,10,6,0,28,6,40100,240600,20s,High-Price,2020-09-03 14:08:24,Saturday,14:08:24,2020,Fall,DayTime,I-City
1680,10567,10,9,0,23,5,39400,472800,20s,High-Price,2020-09-16 15:42:14,Monday,15:42:14,2020,Fall,DayTime,S-City
1681,10857,10,9,0,25,5,38000,342000,20s,High-Price,2020-07-21 23:05:14,Monday,23:05:14,2020,Summer,PrimeTime,S-City
1682,10696,30,4,0,17,5,17300,69200,10s,Low-Price,2020-08-09 21:06:55,Thursday,21:06:55,2020,Summer,PrimeTime,S-City
1683,10485,10,4,0,23,8,41900,167600,20s,High-Price,2020-08-03 20:03:41,Wednesday,20:03:41,2020,Summer,PrimeTime,B-City
1684,10635,20,8,1,17,6,23300,186400,10s,Medium-Price,2020-08-29 13:35:37,Wednesday,13:35:37,2020,Summer,DayTime,I-City
1685,10824,10,4,0,36,5,41900,167600,30s,High-Price,2020-09-13 13:15:04,Saturday,13:15:04,2020,Fall,DayTime,S-City
1686,10185,30,8,0,14,4,5100,40800,10s,Low-Price,2020-07-28 21:35:44,Sunday,21:35:44,2020,Summer,PrimeTime,K-State
1687,10306,20,3,1,25,6,29300,879000,20s,Medium-Price,2020-07-20 22:56:41,Tuesday,22:56:41,2020,Summer,PrimeTime,I-City
1688,10277,10,2,0,30,8,38400,76800,20s,High-Price,2020-08-10 21:36:18,Saturday,21:36:18,2020,Summer,PrimeTime,B-City
1689,10422,20,1,1,38,5,29300,29300,30s,Medium-Price,2020-08-11 13:33:38,Saturday,13:33:38,2020,Summer,DayTime,S-City
1690,10950,10,6,0,22,7,39400,236400,20s,High-Price,2020-07-27 22:21:06,Monday,22:21:06,2020,Summer,PrimeTime,T-City
1691,10830,10,8,0,20,4,40800,326400,10s,High-Price,2020-08-13 16:21:11,Wednesday,16:21:11,2020,Summer,DayTime,K-State
1692,10468,20,9,1,28,5,23300,209700,20s,Medium-Price,2020-08-16 21:49:20,Tuesday,21:49:20,2020,Summer,PrimeTime,S-City
1693,10809,10,10,0,28,6,41300,743400,20s,High-Price,2020-07-28 21:37:37,Monday,21:37:37,2020,Summer,PrimeTime,I-City
1694,10383,10,3,0,35,8,40300,120900,30s,High-Price,2020-08-14 22:06:01,Monday,22:06:01,2020,Summer,PrimeTime,B-City
1695,10580,10,3,0,29,9,41600,873600,20s,High-Price,2020-09-20 14:32:19,Tuesday,14:32:19,2020,Fall,DayTime,D-City
1696,10294,30,2,0,16,1,3200,6400,10s,Low-Price,2020-08-13 14:32:41,Saturday,14:32:41,2020,Summer,DayTime,Y-City
1697,10644,30,10,0,11,5,3200,44800,10s,Low-Price,2020-07-02 22:33:30,Thursday,22:33:30,2020,Summer,PrimeTime,S-City
1698,10469,10,5,0,36,10,40800,1142400,30s,High-Price,2020-08-20 22:10:24,Wednesday,22:10:24,2020,Summer,PrimeTime,G-City
1699,10935,10,7,0,35,7,40000,440000,30s,High-Price,2020-09-14 21:22:23,Monday,21:22:23,2020,Fall,PrimeTime,T-City
1700,10735,20,2,1,20,7,24700,49400,10s,Medium-Price,2020-09-23 20:00:38,Wednesday,20:00:38,2020,Fall,PrimeTime,T-City
1701,10802,10,1,0,32,5,43100,43100,30s,High-Price,2020-07-17 22:20:13,Monday,22:20:13,2020,Summer,PrimeTime,S-City
1702,10090,10,1,0,28,5,38000,38000,20s,High-Price,2020-09-01 22:06:43,Friday,22:06:43,2020,Fall,PrimeTime,S-City
1703,10170,10,10,1,44,7,41000,410000,40s,High-Price,2020-07-09 22:45:54,Wednesday,22:45:54,2020,Summer,PrimeTime,T-City
1704,10749,10,1,0,26,7,41300,41300,20s,High-Price,2020-07-26 21:55:14,Tuesday,21:55:14,2020,Summer,PrimeTime,T-City
1705,10504,10,6,0,21,5,40800,244800,20s,High-Price,2020-07-01 19:59:11,Thursday,19:59:11,2020,Summer,PrimeTime,S-City
1706,10023,30,10,0,19,5,13400,134000,10s,Low-Price,2020-09-19 20:14:10,Wednesday,20:14:10,2020,Fall,PrimeTime,S-City
1707,10486,10,3,0,22,5,40000,120000,20s,High-Price,2020-08-16 20:38:56,Tuesday,20:38:56,2020,Summer,PrimeTime,S-City
1708,10323,10,6,0,22,6,37100,222600,20s,High-Price,2020-09-17 23:19:40,Monday,23:19:40,2020,Fall,PrimeTime,I-City
1709,10570,20,9,1,26,4,32100,898800,20s,Medium-Price,2020-07-14 11:47:33,Tuesday,11:47:33,2020,Summer,DayTime,K-State
1710,10668,10,3,1,33,5,38400,115200,30s,High-Price,2020-09-16 21:55:18,Monday,21:55:18,2020,Fall,PrimeTime,S-City
1711,10495,10,10,0,29,5,36800,368000,20s,High-Price,2020-09-28 09:25:11,Saturday,09:25:11,2020,Fall,DayTime,S-City
1712,10244,10,8,0,29,5,38700,309600,20s,High-Price,2020-07-04 23:55:59,Sunday,23:55:59,2020,Summer,PrimeTime,S-City
1713,10230,20,1,1,65,4,31700,31700,60s+,Medium-Price,2020-08-03 20:50:32,Tuesday,20:50:32,2020,Summer,PrimeTime,K-State
1714,10059,10,2,0,26,4,40000,80000,20s,High-Price,2020-07-11 09:10:12,Friday,09:10:12,2020,Summer,DayTime,K-State
1715,10121,10,6,0,21,5,39400,236400,20s,High-Price,2020-07-25 22:02:25,Friday,22:02:25,2020,Summer,PrimeTime,S-City
1716,10157,10,1,0,22,5,38700,38700,20s,High-Price,2020-07-20 21:23:24,Thursday,21:23:24,2020,Summer,PrimeTime,S-City
1717,10957,10,10,0,33,4,41300,536900,30s,High-Price,2020-09-04 23:02:57,Friday,23:02:57,2020,Fall,PrimeTime,K-State
